,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20220318000816,Y,00153621,참엔지니어링,보통주,김인한,최대주주 본인,"13,936,930",25.14,"13,936,930",25.10,-
1,20220318000816,Y,00153621,참엔지니어링,보통주,손정민(*),임원,"65,829",0.12,0,0.00,-
2,20220318000816,Y,00153621,참엔지니어링,보통주,(주)참저축은행,계열사,"1,367,497",2.47,"1,367,497",2.46,-
3,20220318000816,Y,00153621,참엔지니어링,보통주,김규동,"최대주주 자녀, 임원","690,820",1.25,"690,820",1.24,-
4,20220318000816,Y,00153621,참엔지니어링,보통주,박종선,임원,"3,000",0.01,"3,000",0.01,-
5,20220318000816,Y,00153621,참엔지니어링,보통주,이종수,임원,"27,497",0.05,"27,497",0.05,-
6,20220318000816,Y,00153621,참엔지니어링,보통주,윤여홍,임원,"28,662",0.05,"28,662",0.05,-
7,20220318000816,Y,00153621,참엔지니어링,보통주,박철한,임원,"45,829",0.08,"45,829",0.08,-
8,20220318000816,Y,00153621,참엔지니어링,보통주,최규환,임원,"22,914",0.04,"22,914",0.04,-
9,20220318000816,Y,00153621,참엔지니어링,보통주,이용환,임원,"18,331",0.03,"18,331",0.03,-
10,20220318000816,Y,00153621,참엔지니어링,보통주,신재민,임원,"100,256",0.18,"100,256",0.18,-
11,20220318000816,Y,00153621,참엔지니어링,보통주,계,,"16,307,565",29.42,"16,241,736",29.25,-
12,20220318000816,Y,00153621,참엔지니어링,우선주,계,,-,-,-,-,-
