,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20230316001213,Y,00106368,금호석유화학,"의결권 있는 주식
(보통주)",박찬구,친인척,"2,039,629",6.73,"2,039,629",6.96,-
1,20230316001213,Y,00106368,금호석유화학,"의결권 있는 주식
(보통주)",백종훈,"발행회사
임원","6,000",0.02,"7,000",0.02,"2022.01.12 
보통주 1,000주 매입"
2,20230316001213,Y,00106368,금호석유화학,"의결권 있는 주식
(보통주)",문동준,"계열회사
임원","3,071",0.01,"3,071",0.01,-
3,20230316001213,Y,00106368,금호석유화학,"의결권 있는 주식
(보통주)",신우성,"계열회사
임원","1,500",0.00,"1,500",0.01,-
4,20230316001213,Y,00106368,금호석유화학,"의결권 있는 주식
(보통주)",온용현,"계열회사
임원","1,500",0.00,"1,500",0.01,-
5,20230316001213,Y,00106368,금호석유화학,"의결권 있는 주식
(보통주)",김선규,"계열회사
임원","1,000",0.00,"1,000",0.00,-
6,20230316001213,Y,00106368,금호석유화학,"의결권 있는 주식
(보통주)",송유선,"계열회사
임원","1,792",0.01,"2,208",0.01,"2022.01.21 
보통주 216주 매입
2022.04.25
보통주 100주 매입
2022.12.23
보통주 100주 매입"
7,20230316001213,Y,00106368,금호석유화학,"의결권 있는 주식
(보통주)",이정복,"계열회사
임원","2,100",0.01,"2,100",0.01,-
8,20230316001213,Y,00106368,금호석유화학,"의결권 있는 주식
(보통주)",구자성,"계열회사
임원",0,0.00,"3,299",0.01,"2022.04.27
신규선임"
9,20230316001213,Y,00106368,금호석유화학,"의결권 있는 주식
(보통주)",박준경,"발행회사
임원
(친인척)","2,183,120",7.21,"2,183,120",7.45,-
10,20230316001213,Y,00106368,금호석유화학,"의결권 있는 주식
(보통주)",박주형,"임원
(친인척)","297,515",0.98,"297,515",1.01,-
11,20230316001213,Y,00106368,금호석유화학,"의결권 있는 주식
(보통주)",박철완,본인,"2,599,132",8.58,"2,599,132",8.87,-
12,20230316001213,Y,00106368,금호석유화학,"의결권 있는 주식
(보통주)",김형일,친인척,"25,875",0.09,"25,875",0.09,-
13,20230316001213,Y,00106368,금호석유화학,"의결권 있는 주식
(보통주)",허경수,친인척,"14,373",0.05,"14,373",0.05,-
14,20230316001213,Y,00106368,금호석유화학,"의결권 있는 주식
(보통주)",박은형,친인척,"152,400",0.50,"152,400",0.52,-
15,20230316001213,Y,00106368,금호석유화학,"의결권 있는 주식
(보통주)",박은경,친인척,"152,400",0.50,"152,400",0.52,-
16,20230316001213,Y,00106368,금호석유화학,"의결권 있는 주식
(보통주)",박은혜,친인척,"152,400",0.50,"152,400",0.52,-
17,20230316001213,Y,00106368,금호석유화학,"의결권 있는 주식
(보통주)",계,,"7,633,807",25.20,"7,638,522",26.06,-
18,20230316001213,Y,00106368,금호석유화학,"의결권 없는 주식
(우선주)",계,,0,0.00,0,0.00,-
