,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20230316001574,Y,01262032,롯데정보통신,보통주,롯데지주(주),최대주주,"10,000,000",64.95,"10,000,000",64.95,-
1,20230316001574,Y,01262032,롯데정보통신,보통주,노준형,특수관계인,"1,842",0.01,"3,730",0.02,-
2,20230316001574,Y,01262032,롯데정보통신,보통주,고두영,특수관계인,163,0.00,923,0.01,-
3,20230316001574,Y,01262032,롯데정보통신,보통주,김경엽,특수관계인,147,0.00,904,0.01,-
4,20230316001574,Y,01262032,롯데정보통신,보통주,차우철,특수관계인,700,0.00,"1,200",0.01,-
5,20230316001574,Y,01262032,롯데정보통신,보통주,최홍훈,특수관계인,698,0.00,698,0.00,-
6,20230316001574,Y,01262032,롯데정보통신,보통주,이동진,특수관계인,2,0.00,2,0.00,-
7,20230316001574,Y,01262032,롯데정보통신,보통주,박종표,특수관계인,0,0.00,924,0.01,-
8,20230316001574,Y,01262032,롯데정보통신,보통주,박남규,특수관계인,0,0.00,2,0.00,-
9,20230316001574,Y,01262032,롯데정보통신,보통주,계,,"10,003,552",64.97,"10,008,383",65.00,-
10,20230316001574,Y,01262032,롯데정보통신,우선주,계,,-,-,-,-,-
