,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20230316001406,Y,00269940,하나투어,보통주,하모니아1호 유한회사,최대주주,"2,323,000",16.67,"2,675,986",16.68,유상증자 참여
1,20230316001406,Y,00269940,하나투어,보통주,박상환,특수관계인,"910,020",6.53,"1,047,032",6.53,유상증자 참여
2,20230316001406,Y,00269940,하나투어,보통주,권희석,특수관계인,"624,020",4.48,"717,972",4.48,유상증자 참여
3,20230316001406,Y,00269940,하나투어,보통주,박민재,특수관계인,828,0.01,504,0.00,유상증자 참여
4,20230316001406,Y,00269940,하나투어,보통주,육경건(*),특수관계인,"19,072",0.14,0,0.00,사임
5,20230316001406,Y,00269940,하나투어,보통주,류창호,특수관계인,"11,408",0.08,"12,267",0.08,유상증자 참여
6,20230316001406,Y,00269940,하나투어,보통주,이재명,특수관계인,"2,291",0.02,"2,291",0.01,-
7,20230316001406,Y,00269940,하나투어,보통주,한준,특수관계인,"1,000",0.01,"1,150",0.01,유상증자 참여
8,20230316001406,Y,00269940,하나투어,보통주,최종윤(*),특수관계인,0,0.00,0,0.00,사임
9,20230316001406,Y,00269940,하나투어,보통주,계,,"3,891,639",27.94,"4,457,202",27.79,-
10,20230316001406,Y,00269940,하나투어,우선주,계,,-,-,-,-,-
