,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20230314001195,K,00579999,고영,보통주,(주)고영홀딩스,최대주주,"13,731,160",20.00,"13,731,160",20.00,-
1,20230314001195,K,00579999,고영,보통주,전문영,임원,"45,000",0.07,"45,000",0.07,-
2,20230314001195,K,00579999,고영,보통주,안용근,임원,"1,000",0.00,"1,000",0.00,-
3,20230314001195,K,00579999,고영,보통주,홍덕화,임원,"11,035",0.01,"11,035",0.01,-
4,20230314001195,K,00579999,고영,보통주,고경철,임원,0,0.00,"254,693",0.37,신규선임/장내매수
5,20230314001195,K,00579999,고영,보통주,정중기,임원,0,0.00,"2,500",0.00,신규선임
6,20230314001195,K,00579999,고영,보통주,황인준,임원,"37,000",0.05,"45,000",0.06,장내매수
7,20230314001195,K,00579999,고영,보통주,신재득,임원,"38,225",0.06,"38,225",0.06,-
8,20230314001195,K,00579999,고영,보통주,임우영,임원,"44,525",0.06,"44,525",0.06,-
9,20230314001195,K,00579999,고영,보통주,양해용,임원,"28,750",0.04,0,0.00,사임
10,20230314001195,K,00579999,고영,보통주,이승준,임원,"50,000",0.07,"50,000",0.07,-
11,20230314001195,K,00579999,고영,보통주,신기섭,임원,"33,360",0.05,"33,360",0.05,-
12,20230314001195,K,00579999,고영,보통주,성은형,임원,"25,000",0.04,"25,000",0.04,-
13,20230314001195,K,00579999,고영,보통주,이기준,임원,"34,000",0.05,"34,000",0.05,-
14,20230314001195,K,00579999,고영,보통주,계,,"14,079,055",20.50,"14,315,498",20.84,-
15,20230314001195,K,00579999,고영,-,계,,-,-,-,-,-
