,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20210305000380,Y,00149345,조흥,보통주,(주)오뚜기,본인,"227,713",37.95,"247,713",41.28,-
1,20210305000380,Y,00149345,조흥,보통주,함영진,기타,"5,000",0.83,"5,000",0.83,-
2,20210305000380,Y,00149345,조흥,보통주,함영제,기타,"5,000",0.83,"5,000",0.83,-
3,20210305000380,Y,00149345,조흥,보통주,함영범,기타,"14,681",2.45,"14,681",2.45,-
4,20210305000380,Y,00149345,조흥,보통주,유익제,계열사 임원,100,0.02,100,0.02,-
5,20210305000380,Y,00149345,조흥,보통주,김성태,계열사 임원,0,0.00,100,0.02,-
6,20210305000380,Y,00149345,조흥,보통주,오뚜기제유(주),계열사,"20,000",3.33,0,0.00,-
7,20210305000380,Y,00149345,조흥,보통주,(주)애드리치,계열사,"10,000",1.67,"10,000",1.67,-
8,20210305000380,Y,00149345,조흥,보통주,오뚜기물류서비스(주),계열사,"10,000",1.67,"10,000",1.67,-
9,20210305000380,Y,00149345,조흥,보통주,알디에스(주),계열사,"1,600",0.27,"1,600",0.27,-
10,20210305000380,Y,00149345,조흥,보통주,오뚜기라면(주),계열사,"35,837",5.97,"35,837",5.97,-
11,20210305000380,Y,00149345,조흥,보통주,오뚜기재단,기타,"30,000",5.00,"30,000",5.00,-
12,20210305000380,Y,00149345,조흥,보통주,함창호,계열사 임원,"1,496",0.25,"1,496",0.25,-
13,20210305000380,Y,00149345,조흥,보통주,함영준,최대주주 임원,"41,880",6.98,"41,880",6.98,-
14,20210305000380,Y,00149345,조흥,보통주,계,,"403,307",67.22,"403,407",67.24,-
15,20210305000380,Y,00149345,조흥,-,계,,-,-,-,-,-
