,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20220317000838,Y,00146214,일성신약,보통주식,윤석근,본인,"224,610",8.44,"224,610",8.44,-
1,20220317000838,Y,00146214,일성신약,보통주식,윤종희,친인척,"6,223",0.23,"6,223",0.23,-
2,20220317000838,Y,00146214,일성신약,보통주식,윤병강장학회,재단법인,"112,175",4.22,"112,175",4.22,-
3,20220317000838,Y,00146214,일성신약,보통주식,석산디엔피,기타,"140,792",5.29,"140,792",5.29,-
4,20220317000838,Y,00146214,일성신약,보통주식,윤형진,임원,"213,482",8.03,"213,482",8.03,-
5,20220317000838,Y,00146214,일성신약,보통주식,윤덕근,임원,"121,000",4.55,"118,694",4.47,-
6,20220317000838,Y,00146214,일성신약,보통주식,윤종호,임원,"6,012",0.23,"6,012",0.23,-
7,20220317000838,Y,00146214,일성신약,보통주식,윤종욱,임원,"5,867",0.22,"5,867",0.22,-
8,20220317000838,Y,00146214,일성신약,보통주식,윤형근,친인척,"2,200",0.08,"2,200",0.08,-
9,20220317000838,Y,00146214,일성신약,보통주식,윤수진,친인척,"3,835",0.14,"3,835",0.14,-
10,20220317000838,Y,00146214,일성신약,보통주식,윤지서,친인척,"6,151",0.23,"6,151",0.23,-
11,20220317000838,Y,00146214,일성신약,보통주식,윤종현,친인척,"6,045",0.23,"6,045",0.23,-
12,20220317000838,Y,00146214,일성신약,보통주식,계,,"848,392",31.89,"846,086",31.81,-
13,20220317000838,Y,00146214,일성신약,종류주식,계,,-,-,-,-,-
