,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20230315001368,Y,00109718,사조대림,보통주,사조산업,본인,"1,262,907",13.78,"1,262,907",13.78,-
1,20230315001368,Y,00109718,사조대림,보통주,사조씨푸드,계열사,"1,212,956",13.24,"1,212,956",13.24,-
2,20230315001368,Y,00109718,사조대림,보통주,사조시스템즈,계열사,"873,875",9.54,"900,175",9.82,-
3,20230315001368,Y,00109718,사조대림,보통주,캐슬렉스제주,계열사,"185,510",2.02,"232,495",2.53,-
4,20230315001368,Y,00109718,사조대림,보통주,사조동아원,계열사,"720,619",7.86,"720,619",7.86,-
5,20230315001368,Y,00109718,사조대림,보통주,캐슬렉스서울,계열사,"116,861",1.28,"116,861",1.28,-
6,20230315001368,Y,00109718,사조대림,보통주,사조비앤엠,계열사,"48,644",0.53,"106,910",1.17,-
7,20230315001368,Y,00109718,사조대림,보통주,사조랜더텍,계열사,0,0.00,"39,036",0.43,-
8,20230315001368,Y,00109718,사조대림,보통주,윤성애,기타,"4,833",0.05,"4,833",0.05,-
9,20230315001368,Y,00109718,사조대림,보통주,계,,"4,426,205",48.30,"4,596,792",50.16,-
10,20230315001368,Y,00109718,사조대림,우선주,계,,-,-,-,-,-
