,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20230322001273,K,01152470,펄어비스,보통주,김대일,최대주주,"23,552,510",35.57,"23,552,510",36.67,-
1,20230322001273,K,01152470,펄어비스,보통주,김대라,친인척,"1,035",0.00,"2,035",0.00,-
2,20230322001273,K,01152470,펄어비스,보통주,김경엽,계열회사임원,835,0.00,"2,015",0.00,-
3,20230322001273,K,01152470,펄어비스,보통주,홍성주,등기임원,400,0.00,600,0.00,-
4,20230322001273,K,01152470,펄어비스,보통주,이동교,-,200,0.00,0,0.00,(주6)
5,20230322001273,K,01152470,펄어비스,보통주,이창훈,-,289,0.00,0,0.00,(주3)
6,20230322001273,K,01152470,펄어비스,보통주,박소은,계열회사임원,"1,840",0.00,"2,240",0.00,-
7,20230322001273,K,01152470,펄어비스,보통주,김경만,등기임원,"17,640",0.03,"19,740",0.03,(주4)
8,20230322001273,K,01152470,펄어비스,보통주,김덕영,계열회사임원,0,0.00,"36,425",0.06,(주5)
9,20230322001273,K,01152470,펄어비스,보통주,한승희,계열회사임원,0,0.00,200,0.00,(주7)
10,20230322001273,K,01152470,펄어비스,보통주,김상영,계열회사임원,0,0.00,"190,722",0.30,(주8)
11,20230322001273,K,01152470,펄어비스,보통주,서용수,-,"3,362,595",5.08,0,0.00,(주1)
12,20230322001273,K,01152470,펄어비스,보통주,윤재민,등기임원,"2,240,400",3.38,"2,140,900",3.33,-
13,20230322001273,K,01152470,펄어비스,보통주,지희환,등기임원,"2,213,520",3.34,"2,213,520",3.45,-
14,20230322001273,K,01152470,펄어비스,보통주,허진영,대표이사,"251,245",0.38,"201,745",0.31,-
15,20230322001273,K,01152470,펄어비스,보통주,정경인,-,"1,100,400",1.66,0,0.00,(주1)
16,20230322001273,K,01152470,펄어비스,보통주,부민,-,"441,712",0.67,0,0.00,(주2)
17,20230322001273,K,01152470,펄어비스,보통주,조석우,계열회사임원,"82,830",0.13,"86,230",0.13,-
18,20230322001273,K,01152470,펄어비스,보통주,진정희,계열회사임원,"3,113",0.00,"4,813",0.01,-
19,20230322001273,K,01152470,펄어비스,우선주,계,,-,-,-,-,-
20,20230322001273,K,01152470,펄어비스,보통주,계,,"33,270,564",50.24,"28,453,695",44.29,-
