,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20220310000790,Y,00149655,삼성물산,보통주,이 재 용,최대주주 본인,"32,674,500",17.33,"33,880,220",17.97,"특수관계인
보유주식 상속"
1,20220310000790,Y,00149655,삼성물산,보통주,"삼성생명보험(주)
(특별계정)",계열회사,"158,687",0.08,"219,155",0.12,"고객계정
 보유분 증가"
2,20220310000790,Y,00149655,삼성물산,보통주,고 정 석,발행회사 임원,0,0.00,"1,000",0.00,장내매매
3,20220310000790,Y,00149655,삼성물산,보통주,오 세 철,발행회사 임원,0,0.00,"1,000",0.00,신규선임
4,20220310000790,Y,00149655,삼성물산,보통주,한 승 환,발행회사 임원,0,0.00,"2,364",0.00,신규선임
5,20220310000790,Y,00149655,삼성물산,보통주,이 준 서,발행회사 임원,0,0.00,"3,299",0.00,신규선임
6,20220310000790,Y,00149655,삼성물산,보통주,이 건 희,친인척,"5,425,733",2.88,0,0.00,보유주식 피상속
7,20220310000790,Y,00149655,삼성물산,보통주,이 부 진,친인척,"10,456,450",5.55,"11,662,168",6.19,"특수관계인
보유주식 상속"
8,20220310000790,Y,00149655,삼성물산,보통주,이 서 현,친인척,"10,456,450",5.55,"11,662,168",6.19,"특수관계인
보유주식 상속"
9,20220310000790,Y,00149655,삼성물산,보통주,홍 라 희,친인척,0,0.00,"1,808,577",0.96,"특수관계인
보유주식 상속"
10,20220310000790,Y,00149655,삼성물산,보통주,이 유 정,친인척,"600,000",0.32,"600,000",0.32,-
11,20220310000790,Y,00149655,삼성물산,보통주,삼성문화재단,계열비영리법인,"1,144,086",0.61,"1,144,086",0.61,-
12,20220310000790,Y,00149655,삼성물산,보통주,삼성복지재단,계열비영리법인,"80,946",0.04,"80,946",0.04,-
13,20220310000790,Y,00149655,삼성물산,보통주,삼성생명공익재단,계열비영리법인,"2,000,000",1.06,"2,000,000",1.06,-
14,20220310000790,Y,00149655,삼성물산,보통주,계,,"62,996,852",33.42,"63,064,983",33.45,-
15,20220310000790,Y,00149655,삼성물산,우선주,계,,-,-,-,-,-
16,20220310000790,Y,00149655,삼성물산,계,계,,"62,996,852",33.42,"63,064,983",33.45,-
