,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20221005000463,Y,00164788,현대모비스,보통주,기아(주),최대주주,"16,427,074",17.28,"16,427,074",17.37,-
1,20221005000463,Y,00164788,현대모비스,보통주,정몽구,기타,"6,778,966",7.13,"6,778,966",7.17,-
2,20221005000463,Y,00164788,현대모비스,보통주,현대제철,계열회사,"5,504,846",5.79,"5,504,846",5.82,-
3,20221005000463,Y,00164788,현대모비스,보통주,현대글로비스,계열회사,"656,293",0.69,"656,293",0.69,-
4,20221005000463,Y,00164788,현대모비스,보통주,정의선,계열회사 임원,"303,759",0.32,"303,759",0.32,-
5,20221005000463,Y,00164788,현대모비스,보통주,조성환,계열회사 임원,0,0.00,300,0.00,신규선임
6,20221005000463,Y,00164788,현대모비스,보통주,배형근,계열회사 임원,460,0.00,460,0.00,-
7,20221005000463,Y,00164788,현대모비스,보통주,고영석,계열회사 임원,0,0.00,"1,000",0.00,신규선임
8,20221005000463,Y,00164788,현대모비스,보통주,박정국,기타,626,0.00,0,0.00,등기임원 사임
9,20221005000463,Y,00164788,현대모비스,보통주,계,,"29,672,024",31.22,"29,672,698",31.38,-
10,20221005000463,Y,00164788,현대모비스,우선주,계,,-,-,-,-,-
