,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20230316001571,Y,00628189,웅진씽크빅,"의결권 있는
보통주",(주)웅진,최대주주,"67,890,914",58.78,"67,890,914",58.78,-
1,20230316001571,Y,00628189,웅진씽크빅,"의결권 있는
보통주",신동해,미등기임원,"1,001",0.00,"1,001",0.00,-
2,20230316001571,Y,00628189,웅진씽크빅,"의결권 있는
보통주",윤시훈,특수관계인,"1,570",0.00,"1,570",0.00,-
3,20230316001571,Y,00628189,웅진씽크빅,"의결권 없는
보통주",(주)웅진씽크빅,자사주,"2,822,896",2.44,"2,822,896",2.44,-
4,20230316001571,Y,00628189,웅진씽크빅,"의결권 있는
보통주",윤형덕,특수관계인,"859,809",0.74,"859,809",0.74,-
5,20230316001571,Y,00628189,웅진씽크빅,"의결권 있는
보통주",윤새봄,특수관계인,"859,809",0.74,"859,809",0.74,-
6,20230316001571,Y,00628189,웅진씽크빅,"의결권 있는
보통주",김명수,특수관계인,"177,275",0.15,"177,275",0.15,-
7,20230316001571,Y,00628189,웅진씽크빅,"의결권 있는
보통주",이재진,등기임원,"54,112",0.05,"71,206",0.06,-
8,20230316001571,Y,00628189,웅진씽크빅,"의결권 있는
보통주",신승철,계열사임원,"36,161",0.03,"36,161",0.03,-
9,20230316001571,Y,00628189,웅진씽크빅,"의결권 있는
보통주",최일동,미등기임원,"40,416",0.03,"40,416",0.03,-
10,20230316001571,Y,00628189,웅진씽크빅,"의결권 있는
보통주",최삼락,미등기임원,"26,133",0.02,"26,133",0.02,-
11,20230316001571,Y,00628189,웅진씽크빅,"의결권 있는
보통주",김정현,계열사임원,"15,750",0.01,"15,750",0.01,-
12,20230316001571,Y,00628189,웅진씽크빅,"의결권 있는
보통주",계,,"69,962,950",60.57,"69,980,044",60.59,-
13,20230316001571,Y,00628189,웅진씽크빅,"의결권 없는
보통주",계,,"2,822,896",2.44,"2,822,896",2.44,-
