,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20230728000644,Y,00109693,DL,보통주,㈜대림,최대주주,"8,860,723",42.28,"8,860,723",42.28,-
1,20230728000644,Y,00109693,DL,우선주,이진숙,특수관계인,443,0.03,443,0.03,-
2,20230728000644,Y,00109693,DL,우선주,이윤영,특수관계인,443,0.03,443,0.03,-
3,20230728000644,Y,00109693,DL,보통주,(학)대림학원,특수관계인,"194,976",0.93,"194,976",0.93,-
4,20230728000644,Y,00109693,DL,보통주,이해창,특수관계인,"5,505",0.03,"5,505",0.03,-
5,20230728000644,Y,00109693,DL,보통주,이진숙,특수관계인,"12,868",0.06,"12,868",0.06,-
6,20230728000644,Y,00109693,DL,보통주,이윤영,특수관계인,"9,639",0.05,"9,639",0.05,-
7,20230728000644,Y,00109693,DL,보통주,이부용,특수관계인,21,0.00,21,0.00,-
8,20230728000644,Y,00109693,DL,우선주,(학)대림학원,특수관계인,"91,048",5.40,"91,048",5.40,-
9,20230728000644,Y,00109693,DL,우선주,㈜대림,최대주주,"11,092",0.66,"11,092",0.66,-
10,20230728000644,Y,00109693,DL,우선주,이해창,특수관계인,443,0.03,443,0.03,-
11,20230728000644,Y,00109693,DL,보통주,계,,"9,083,732",43.35,"9,083,732",43.35,-
12,20230728000644,Y,00109693,DL,우선주,계,,"103,469",6.15,"103,469",6.15,-
