,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20220321001204,Y,00117230,TYM,보통주,김희용,최대주주 본인,"25,415,260",18.83,"25,415,260",16.77,-
1,20220321001204,Y,00117230,TYM,보통주,박설자,최대주주의 배우자,"3,180,289",2.36,"3,180,289",2.10,-
2,20220321001204,Y,00117230,TYM,보통주,김   식,최대주주의 자녀,"12,382,220",9.18,"12,382,220",8.17,-
3,20220321001204,Y,00117230,TYM,보통주,김태식,최대주주의 자녀,"4,357,327",3.23,"4,357,327",2.88,-
4,20220321001204,Y,00117230,TYM,보통주,김소원,최대주주의 자녀,"2,496,771",1.85,"2,496,771",1.65,-
5,20220321001204,Y,00117230,TYM,보통주,김희근,최대주주의 친인척,20,0.00,20,0.00,-
6,20220321001204,Y,00117230,TYM,보통주,김희수,최대주주의 친인척,10,0.00,10,0.00,-
7,20220321001204,Y,00117230,TYM,보통주,전기복,최대주주의 친인척,70,0.00,70,0.00,-
8,20220321001204,Y,00117230,TYM,보통주,계,,"47,831,967",35.44,"47,831,967",31.57,-
9,20220321001204,Y,00117230,TYM,합  계,계,,"47,831,967",35.44,"47,831,967",31.57,-
