,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20230316001297,Y,00148993,하이트진로홀딩스,보통주,박문덕,본인,"6,844,374",29.50,"6,844,374",29.50,-
1,20230316001297,Y,00148993,하이트진로홀딩스,보통주,김창규,계열사임원,20,0.00,20,0.00,-
2,20230316001297,Y,00148993,하이트진로홀딩스,보통주,하이트문화재단,재단,"590,338",2.50,"590,338",2.50,-
3,20230316001297,Y,00148993,하이트진로홀딩스,우선주,하이트문화재단,재단,"10,042",2.10,"10,042",2.10,-
4,20230316001297,Y,00148993,하이트진로홀딩스,보통주,서영이앤티(주),특수관계인,"6,419,688",27.70,"6,419,688",27.70,-
5,20230316001297,Y,00148993,하이트진로홀딩스,우선주,서영이앤티(주),특수관계인,"12,227",2.60,"12,227",2.60,-
6,20230316001297,Y,00148993,하이트진로홀딩스,보통주,JINRO INC.,특수관계인,"1,440,017",6.20,"1,440,017",6.20,-
7,20230316001297,Y,00148993,하이트진로홀딩스,우선주,박문덕,본인,"1,875",0.40,"1,875",0.40,-
8,20230316001297,Y,00148993,하이트진로홀딩스,보통주,김미정,친인척,869,0.00,869,0.00,-
9,20230316001297,Y,00148993,하이트진로홀딩스,보통주,박문효,친인척,942,0.00,942,0.00,-
10,20230316001297,Y,00148993,하이트진로홀딩스,우선주,박문효,친인척,"1,801",0.40,"1,801",0.40,-
11,20230316001297,Y,00148993,하이트진로홀딩스,보통주,노영희,친인척,6,0.00,6,0.00,-
12,20230316001297,Y,00148993,하이트진로홀딩스,보통주,노희정,친인척,15,0.00,15,0.00,-
13,20230316001297,Y,00148993,하이트진로홀딩스,보통주,김인규,발행회사임원,50,0.00,50,0.00,-
14,20230316001297,Y,00148993,하이트진로홀딩스,보통주,최경택,발행회사임원,50,0.00,50,0.00,-
15,20230316001297,Y,00148993,하이트진로홀딩스,보통주,계,,"15,296,369",65.90,"15,296,369",65.90,-
16,20230316001297,Y,00148993,하이트진로홀딩스,우선주,계,,"25,945",5.50,"25,945",5.50,-
