,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20230321001436,K,01160363,에코프로비엠,보통주,㈜에코프로,최대주주,"10,552,724",46.04,"44,593,356",45.60,-
1,20230321001436,K,01160363,에코프로비엠,보통주,김윤태,계열회사 임원,"2,000",0.01,"8,524",0.01,-
2,20230321001436,K,01160363,에코프로비엠,보통주,박석준,계열회사 임원,"1,750",0.01,"7,456",0.01,-
3,20230321001436,K,01160363,에코프로비엠,보통주,박종환,계열회사 임원,"1,500",0.01,"6,388",0.01,-
4,20230321001436,K,01160363,에코프로비엠,보통주,이규봉,계열회사 임원,0,0.00,"2,124",0.00,-
5,20230321001436,K,01160363,에코프로비엠,보통주,이태근,계열회사 임원,"1,500",0.01,"8,676",0.01,-
6,20230321001436,K,01160363,에코프로비엠,보통주,김명선,계열회사 임원,0,0.00,"4,260",0.00,-
7,20230321001436,K,01160363,에코프로비엠,보통주,권태길,계열회사 임원,363,0.00,"7,578",0.01,-
8,20230321001436,K,01160363,에코프로비엠,보통주,이강혁,계열회사 임원,165,0.00,696,0.00,-
9,20230321001436,K,01160363,에코프로비엠,보통주,권문복,계열회사 임원,50,0.00,250,0.00,-
10,20230321001436,K,01160363,에코프로비엠,보통주,㈜이룸티엔씨,특수관계법인 등,"1,150,000",5.02,"4,904,636",5.01,-
11,20230321001436,K,01160363,에코프로비엠,보통주,에코프로공동근로복지기금,특수관계법인 등,0,0.00,"422,576",0.43,-
12,20230321001436,K,01160363,에코프로비엠,보통주,김병훈,계열회사 임원,"48,000",0.21,"163,192",0.17,-
13,20230321001436,K,01160363,에코프로비엠,보통주,㈜에코프로이노베이션,특수관계법인 등,"40,000",0.17,"160,000",0.16,-
14,20230321001436,K,01160363,에코프로비엠,보통주,최문호,대표이사,"28,646",0.12,"121,752",0.12,-
15,20230321001436,K,01160363,에코프로비엠,보통주,허태경,계열회사 임원,"22,285",0.10,"94,136",0.10,-
16,20230321001436,K,01160363,에코프로비엠,보통주,김수연,계열회사 임원,"3,500",0.02,"14,920",0.02,-
17,20230321001436,K,01160363,에코프로비엠,보통주,김태만,계열회사 임원,"2,050",0.01,"8,736",0.01,-
18,20230321001436,K,01160363,에코프로비엠,보통주,계,,"11,854,533",51.72,"50,529,256",51.67,-
19,20230321001436,K,01160363,에코프로비엠,우선주,계,,-,-,-,-,-
