,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20210311001130,K,00114808,동국제약,보통주,권기범,임원(대표보고자),"1,792,780",19.82,"8,963,900",19.82,주3)
1,20210311001130,K,00114808,동국제약,보통주,권재범,임원의친인척,"435,000",4.81,"2,175,000",4.81,주3)
2,20210311001130,K,00114808,동국제약,보통주,권수연,임원의친인척,"53,656",0.59,"268,280",0.59,주3)
3,20210311001130,K,00114808,동국제약,보통주,권윤정,임원의친인척,"45,361",0.50,"226,805",0.50,주3)
4,20210311001130,K,00114808,동국제약,보통주,윤순자,임원의친인척,"25,742",0.28,"128,710",0.28,주3)
5,20210311001130,K,00114808,동국제약,보통주,권박,계열회사임원,"2,045",0.02,"10,225",0.02,주3)
6,20210311001130,K,00114808,동국제약,보통주,동국헬스케어홀딩스(주),본인(최대주주),"1,779,995",19.68,"8,899,975",19.68,주3)
7,20210311001130,K,00114808,동국제약,우선주,동국헬스케어홀딩스(주),본인(최대주주),"7,704",0.09,"346,685",0.77,-
8,20210311001130,K,00114808,동국제약,보통주,계,,"4,134,579",45.71,"20,672,895",45.71,주3)
9,20210311001130,K,00114808,동국제약,우선주,계,,"7,704",0.09,"346,685",0.77,-
