,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20220323001095,K,01061558,덕산네오룩스,보통주,덕산하이메탈(주),본인,"9,105,856",37.92,"9,105,856",36.67,-
1,20220323001095,K,01061558,덕산네오룩스,보통주,덕산홀딩스(주),관계사,"280,286",1.16,"280,286",1.13,-
2,20220323001095,K,01061558,덕산네오룩스,보통주,이준호,임원,"4,131,682",17.21,"4,007,509",16.14,-
3,20220323001095,K,01061558,덕산네오룩스,보통주,이수훈,임원,"4,618",0.02,"104,618",0.42,-
4,20220323001095,K,01061558,덕산네오룩스,보통주,이수완,"관계사
임원","4,634",0.02,"4,634",0.02,-
5,20220323001095,K,01061558,덕산네오룩스,보통주,이   호,특수관계인,"95,000",0.40,"95,000",0.38,-
6,20220323001095,K,01061558,덕산네오룩스,보통주,이창현,"관계사
임원","65,364",0.27,"65,364",0.26,-
7,20220323001095,K,01061558,덕산네오룩스,보통주,구본곤,"관계사
임원","16,422",0.07,"5,000",0.02,-
8,20220323001095,K,01061558,덕산네오룩스,보통주,강석필,감사,"1,000",0.01,"1,000",0.00,-
9,20220323001095,K,01061558,덕산네오룩스,보통주,김창민,"관계사
임원","2,258",0.01,"2,258",0.01,-
10,20220323001095,K,01061558,덕산네오룩스,보통주,계,,"13,707,120",57.09,"13,671,525",55.06,-
11,20220323001095,K,01061558,덕산네오룩스,-,계,,-,-,-,-,-
