,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20230814001738,K,00263654,오스코텍,보통주,김정근,최대주주,"4,516,710",14.89,"4,763,955",12.57,-
1,20230814001738,K,00263654,오스코텍,보통주,김세원,비등기임원,"307,766",1.01,"347,766",0.92,-
2,20230814001738,K,00263654,오스코텍,보통주,박상기,친인척,"68,860",0.23,"82,854",0.22,-
3,20230814001738,K,00263654,오스코텍,보통주,최성애,친인척,"3,000",0.01,"1,345",0.01,-
4,20230814001738,K,00263654,오스코텍,보통주,이상현,등기임원,"46,232",0.15,"57,949",0.15,-
5,20230814001738,K,00263654,오스코텍,보통주,서은호,비등기임원,200,0.00,"2,700",0.01,-
6,20230814001738,K,00263654,오스코텍,보통주,윤태영,등기임원,"1,350",0.01,"4,214",0.01,-
7,20230814001738,K,00263654,오스코텍,보통주,김윤태,비등기임원,0,0.00,"1,600",0.01,-
8,20230814001738,K,00263654,오스코텍,보통주,계,,"4,944,118",16.30,"5,262,383",13.90,-
9,20230814001738,K,00263654,오스코텍,우선주,계,,-,-,-,-,-
