,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20210317000578,Y,00119195,동화약품,보통주,윤도준,본인,"1,433,085",5.13,"1,433,085",5.13,-
1,20210317000578,Y,00119195,동화약품,보통주,윤현진,친인척,"15,630",0.06,0,0.00,장내매도
2,20210317000578,Y,00119195,동화약품,보통주,윤현호,친인척,"22,425",0.08,"88,218",0.32,시장매입
3,20210317000578,Y,00119195,동화약품,보통주,김진선,친인척,"144,595",0.52,"144,595",0.52,-
4,20210317000578,Y,00119195,동화약품,보통주,김영옥,친인척,"31,060",0.11,"31,060",0.11,-
5,20210317000578,Y,00119195,동화약품,보통주,윤덕렬,친인척,0,0.00,"43,830",0.16,상속
6,20210317000578,Y,00119195,동화약품,보통주,(주)동화개발,계열사,"215,840",0.77,"215,840",0.77,-
7,20210317000578,Y,00119195,동화약품,보통주,동화지엔피(주),계열사,"4,252,370",15.22,"4,252,370",15.22,-
8,20210317000578,Y,00119195,동화약품,보통주,(재)가송재단,재단,"1,785,425",6.39,"1,785,425",6.39,-
9,20210317000578,Y,00119195,동화약품,보통주,강일구,친인척,"108,830",0.39,0,0.00,피상속
10,20210317000578,Y,00119195,동화약품,보통주,윤길준,친인척,"529,085",1.89,"529,085",1.89,-
11,20210317000578,Y,00119195,동화약품,보통주,윤의준,친인척,"25,410",0.09,"25,410",0.09,-
12,20210317000578,Y,00119195,동화약품,보통주,윤선준,친인척,"170,275",0.61,"170,275",0.61,-
13,20210317000578,Y,00119195,동화약품,보통주,윤평준,친인척,"27,000",0.10,"24,000",0.09,장내매도
14,20210317000578,Y,00119195,동화약품,보통주,윤현경,친인척,"15,630",0.06,"15,630",0.06,-
15,20210317000578,Y,00119195,동화약품,보통주,윤인호,친인척,"246,437",0.88,"642,790",2.30,시장매입
16,20210317000578,Y,00119195,동화약품,보통주,윤현선,친인척,"15,630",0.06,0,0.00,장내매도
17,20210317000578,Y,00119195,동화약품,보통주,계,,"9,038,727",32.36,"9,401,613",33.66,-
18,20210317000578,Y,00119195,동화약품,-,계,,-,-,-,-,-
