,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20220325001140,K,00989619,알테오젠,보통주,박순재,최대주주 본인,"5,670,000",20.05,"8,505,000",19.60,대표이사
1,20220325001140,K,00989619,알테오젠,보통주,정혜신,특수관계인,"1,120,000",3.96,"1,680,000",3.90,-
2,20220325001140,K,00989619,알테오젠,보통주,박수민,특수관계인,"155,000",0.55,"232,500",0.50,-
3,20220325001140,K,00989619,알테오젠,보통주,이승주,등기임원,0,0.00,"40,000",0.10,-
4,20220325001140,K,00989619,알테오젠,보통주,고인영,등기임원,0,0.00,150,0.00,주)
5,20220325001140,K,00989619,알테오젠,보통주,이민석,미등기임원,"57,040",0.20,"85,560",0.20,-
6,20220325001140,K,00989619,알테오젠,보통주,이상미,미등기임원,"135,324",0.48,"192,986",0.40,-
7,20220325001140,K,00989619,알테오젠,보통주,이재상,미등기임원,"46,000",0.16,"69,000",0.20,-
8,20220325001140,K,00989619,알테오젠,보통주,계,,"7,183,364",25.40,"10,805,196",25.00,-
9,20220325001140,K,00989619,알테오젠,우선주,계,,-,-,-,-,-
