,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20220317000876,Y,00140131,키다리스튜디오,보통주,㈜다우데이타,최대주주,"9,743,592",52.65,"12,919,237",37.22,주식의 포괄적 교환
1,20220317000876,Y,00140131,키다리스튜디오,보통주,㈜다우기술,계열사,0,0.00,"1,370,474",3.95,키다리이엔티 합병
2,20220317000876,Y,00140131,키다리스튜디오,보통주,이선윤,계열사 임원,0,0.00,"20,000",0.06,주식매수선택권 행사
3,20220317000876,Y,00140131,키다리스튜디오,보통주,㈜이머니,계열사,"790,491",4.27,"790,491",2.28,-
4,20220317000876,Y,00140131,키다리스튜디오,보통주,김익래,계열사 임원,"250,000",1.35,"250,000",0.72,-
5,20220317000876,Y,00140131,키다리스튜디오,보통주,김동준,계열사 임원,"320,959",1.73,"320,959",0.92,-
6,20220317000876,Y,00140131,키다리스튜디오,보통주,허흥범,계열사 임원,"40,000",0.22,"40,000",0.12,-
7,20220317000876,Y,00140131,키다리스튜디오,보통주,김영훈,발행회사 임원,"73,000",0.39,"265,000",0.76,주식매수선택권 행사 / 장내매도
8,20220317000876,Y,00140131,키다리스튜디오,보통주,김용래,기타,"11,000",0.06,0,0.00,특수관계자 제외(*)
9,20220317000876,Y,00140131,키다리스튜디오,보통주,이병국,계열사 임원,0,0.00,"20,000",0.06,주식매수선택권 행사
10,20220317000876,Y,00140131,키다리스튜디오,보통주,성백진,계열사 임원,0,0.00,"30,000",0.09,주식매수선택권 행사 / 장내매도
11,20220317000876,Y,00140131,키다리스튜디오,보통주,계,,"11,229,042",60.67,"16,026,161",46.17,-
12,20220317000876,Y,00140131,키다리스튜디오,우선주,계,,-,-,-,-,-
