,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20220318000617,Y,00112165,디아이씨,보통주,김성문,본인,"4,232,013",10.88,"4,232,013",10.88,-
1,20220318000617,Y,00112165,디아이씨,보통주,(주)에스아이씨,관계회사,"70,690",0.18,"70,690",0.18,-
2,20220318000617,Y,00112165,디아이씨,보통주,대호기계공업(주),관계회사,"56,754",0.15,"56,754",0.15,-
3,20220318000617,Y,00112165,디아이씨,보통주,류문철,친인척,"90,003",0.23,"90,003",0.23,-
4,20220318000617,Y,00112165,디아이씨,보통주,최수아,친인척,"90,003",0.23,"90,003",0.23,-
5,20220318000617,Y,00112165,디아이씨,보통주,중원기계공업(주),관계회사,"3,817,687",9.82,"3,817,687",9.82,-
6,20220318000617,Y,00112165,디아이씨,보통주,김정렬,친인척,"4,007,976",10.31,"4,007,976",10.31,-
7,20220318000617,Y,00112165,디아이씨,보통주,김희윤,친인척,"532,953",1.37,"532,953",1.37,-
8,20220318000617,Y,00112165,디아이씨,보통주,(주)대일이노텍,관계회사,"485,887",1.25,"485,887",1.25,-
9,20220318000617,Y,00112165,디아이씨,보통주,김지윤,친인척,"451,980",1.16,"451,980",1.16,-
10,20220318000617,Y,00112165,디아이씨,보통주,김지현,친인척,"418,905",1.08,"418,905",1.08,-
11,20220318000617,Y,00112165,디아이씨,보통주,김은주,친인척,"349,013",0.90,"330,013",0.85,-
12,20220318000617,Y,00112165,디아이씨,보통주,김태연,친인척,"273,854",0.70,"273,854",0.70,-
13,20220318000617,Y,00112165,디아이씨,보통주,계,,"14,877,718",38.26,"14,858,718",38.21,-
14,20220318000617,Y,00112165,디아이씨,보통주,계,,-,-,-,-,-
