,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20210318001138,Y,00203290,한국콜마홀딩스,보통주,윤상현,본인,"5,637,930",31.43,"5,426,475",29.21,-
1,20210318001138,Y,00203290,한국콜마홀딩스,보통주,윤여원,친인척,"10,000",0.06,"1,293,000",6.96,-
2,20210318001138,Y,00203290,한국콜마홀딩스,보통주,윤동한,친인척,"2,544,078",14.18,"934,363",5.03,-
3,20210318001138,Y,00203290,한국콜마홀딩스,보통주,이현수,친인척,0,0.00,"538,170",2.90,-
4,20210318001138,Y,00203290,한국콜마홀딩스,보통주,김성애,친인척,"26,167",0.15,"26,167",0.14,-
5,20210318001138,Y,00203290,한국콜마홀딩스,보통주,재단법인 석오문화재단,계열회사등,"19,000",0.11,"19,000",0.10,-
6,20210318001138,Y,00203290,한국콜마홀딩스,보통주,이은태,계열회사 임원,0,0.00,"3,840",0.02,-
7,20210318001138,Y,00203290,한국콜마홀딩스,보통주,이헌우,발행회사 임원,"2,498",0.01,0,0.00,-
8,20210318001138,Y,00203290,한국콜마홀딩스,보통주,홍이표,계열회사 임원,0,0.00,"2,100",0.01,-
9,20210318001138,Y,00203290,한국콜마홀딩스,보통주,계,,"8,239,673",45.93,"8,243,115",44.37,-
10,20210318001138,Y,00203290,한국콜마홀딩스,종류주,계,,0,0.00,0,0.00,-
