,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20230315000964,Y,00120182,NH투자증권,보통주,농협금융지주,최대주주,"153,820,501",51.79,"188,452,535",56.82,유상증자(제3자 배정)
1,20230315000964,Y,00120182,NH투자증권,보통주,정영채,계열사임원,"16,697",0.01,"16,697",0.01,"금융위원회 법령해석에 따라 
우리사주조합의 조합원계정 주식을
소유에서 제외"
2,20230315000964,Y,00120182,NH투자증권,보통주,임성훈,계열사임원,500,0.00,500,0.00,-
3,20230315000964,Y,00120182,NH투자증권,보통주,조재호,계열사임원,0,0.00,"1,000",0.00,장내매수
4,20230315000964,Y,00120182,NH투자증권,보통주,이태식,계열사임원,0,0.00,5,0.00,장내매수
5,20230315000964,Y,00120182,NH투자증권,보통주,김경호,계열사임원,0,0.00,"8,356",0.00,신규선임
6,20230315000964,Y,00120182,NH투자증권,보통주,강혜정,계열사임원,0,0.00,850,0.00,신규선임
7,20230315000964,Y,00120182,NH투자증권,보통주,명재완,계열사임원,0,0.00,50,0.00,신규선임
8,20230315000964,Y,00120182,NH투자증권,보통주,안현실,계열사임원,0,0.00,1,0.00,장내매수
9,20230315000964,Y,00120182,NH투자증권,보통주,계,,"153,837,698",51.79,"188,479,994",56.83,-
10,20230315000964,Y,00120182,NH투자증권,우선주,계,,0,0.00,0,0.00,-
