,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20230323001021,K,00117276,네이처셀,보통주,(주)알바이오,최대주주,"7,105,077",11.35,"6,905,077",11.02,주1)
1,20230323001021,K,00117276,네이처셀,보통주,라기혜,특수관계인,"66,444",0.10,"66,444",0.11,-
2,20230323001021,K,00117276,네이처셀,보통주,(주)바이오스타그룹,특수관계인,"5,996,969",9.58,"5,496,969",8.78,주1)
3,20230323001021,K,00117276,네이처셀,보통주,(주)JASC,특수관계인,"574,498",0.92,"174,498",0.28,-
4,20230323001021,K,00117276,네이처셀,보통주,라정찬,특수관계인,"175,400",0.28,"175,400",0.28,-
5,20230323001021,K,00117276,네이처셀,보통주,권순미,특수관계인,"123,469",0.20,"123,469",0.20,-
6,20230323001021,K,00117276,네이처셀,보통주,김주선,특수관계인,0,0.00,"24,370",0.04,주2)
7,20230323001021,K,00117276,네이처셀,보통주,반은종,특수관계인,0,0.00,"20,100",0.03,주2)
8,20230323001021,K,00117276,네이처셀,보통주,변대중,특수관계인,0,0.00,"19,601",0.03,주2)
9,20230323001021,K,00117276,네이처셀,보통주,라기원,특수관계인,"103,410",0.16,"103,410",0.17,-
10,20230323001021,K,00117276,네이처셀,-,계,,-,-,-,-,-
11,20230323001021,K,00117276,네이처셀,보통주,계,,"14,145,267",22.59,"13,109,338",20.93,-
