,rcept_no,corp_cls,corp_code,corp_name,stock_knd,nm,relate,bsis_posesn_stock_co,bsis_posesn_stock_qota_rt,trmend_posesn_stock_co,trmend_posesn_stock_qota_rt,rm
0,20210318001183,Y,00191472,KPX케미칼,보통주,양 규 모,본인,"101,236",2.09,"101,236",2.09,-
1,20210318001183,Y,00191472,KPX케미칼,보통주,변 순 자,친인척,"56,656",1.17,"56,656",1.17,-
2,20210318001183,Y,00191472,KPX케미칼,보통주,양 준 영,친인척,"5,254",0.11,"5,254",0.11,-
3,20210318001183,Y,00191472,KPX케미칼,보통주,양 수 연,친인척,933,0.02,933,0.02,-
4,20210318001183,Y,00191472,KPX케미칼,보통주,양 재 웅,친인척,"2,026",0.04,"6,166",0.13,-
5,20210318001183,Y,00191472,KPX케미칼,보통주,양 혜 연,친인척,369,0.01,385,0.01,-
6,20210318001183,Y,00191472,KPX케미칼,보통주,티지인베스트먼트,출자회사,"181,905",3.76,"178,357",3.69,-
7,20210318001183,Y,00191472,KPX케미칼,보통주,KPX홀딩스,"""","2,122,515",43.85,"2,122,515",43.85,-
8,20210318001183,Y,00191472,KPX케미칼,보통주,계,,"2,470,894",51.05,"2,471,502",51.06,-
9,20210318001183,Y,00191472,KPX케미칼,우선주,계,,-,-,-,-,-
