,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,에코프로비엠,권우석,남,1960년 11월,각자대표이사,등기임원,상근,에코프로BM 대표,"□ 경남대학교 경영학과
□ 한국스파이렉스사코",없음,"2016.05.02 ~
현재",2022년 03월 28일
1,에코프로비엠,김홍관,남,1968년 09월,상무,미등기임원,상근,오창경영지원 담당,"□ 충북대학교 경영학 석사
□ 쌍용양회공업㈜",없음,"2016.05.02 ~
현재",-
2,에코프로비엠,지대하,남,1963년 09월,전무,미등기임원,상근,생산기술 담당,"□ 동아대학교 화학공학 졸업
□ 삼성SDI",없음,"2016.09.20 ~
현재",-
3,에코프로비엠,류호영,남,1968년 03월,상무,미등기임원,상근,품질 담당,"□ 경남공업고등학교
□ 삼성SDI",없음,"2016.11.28 ~
현재",-
4,에코프로비엠,최일상,남,1965년 02월,상무,미등기임원,상근,품질보증 담당,"□ 연세대학교 물리학과 박사
□ 삼성디스플레이",없음,"2017.05.02 ~
현재",-
5,에코프로비엠,하주용,남,1962년 11월,상무,미등기임원,상근,제조기술 담당,"□ 영남대학교 전기공학사
□ 삼성SDI",없음,"2017.06.01 ~
현재",-
6,에코프로비엠,이정일,남,1973년 05월,상무,미등기임원,상근,글로벌영업 담당,"□ 워싱턴대학교 사업개발/재무/투자 석사 
□ LG화학",없음,"2020.01.16 ~
현재",-
7,에코프로비엠,권건오,남,1971년 03월,상무,미등기임원,상근,사업기획 담당,"□ 부산대학교 고분자공학사
□ LG화학",없음,"2020.01.20 ~
현재",-
8,에코프로비엠,이수호,남,1967년 03월,상무,미등기임원,상근,IT 담당,"□ 한국외국어대학교 경영정보(MIS) 석사
□ ㈜동부",없음,"2017.10.16 ~
현재",-
9,에코프로비엠,방정식,남,1967년 09월,상무,미등기임원,상근,선행개발 담당,"□ University of Florida 재료공학 박사
□ ㈜엘지화학",없음,"2021.01.04 ~
현재",-
10,에코프로비엠,박석회,남,1960년 07월,전무,미등기임원,상근,환경안전 담당,"□ 창원기능대학 금속전문학사
□ 삼성SDI",없음,"2021.01.11~
현재",-
11,에코프로비엠,김병훈,남,1962년 01월,각자대표이사,등기임원,상근,포항캠퍼스 대표,"□ 경북대학교 경영학과
□ 동부증권",없음,"2016.05.02 ~
현재",2022년 03월 28일
12,에코프로비엠,이경섭,남,1971년 06월,상무,미등기임원,상근,영업 담당,"□ La trobe University 학사
□ ㈜엘지화학",없음,"2021.01.20 ~
현재",-
13,에코프로비엠,장동식,남,1958년 02월,사내이사,등기임원,상근,사내이사,"□ 성균관대학교 신소재공학 박사
□ 삼성SDI 연구소",없음,"2016.07.01 ~
2020.03.31",-
14,에코프로비엠,박종환,남,1962년 03월,전무,미등기임원,상근,품질 담당,"□ 고려대학교 재료공학과 졸업
□ 삼성SDI",없음,"2016.10.12 ~
2020.11.30",-
15,에코프로비엠,이규봉,남,1970년 05월,상무,미등기임원,상근,연구기획 담당,"□ 한양대학교 무기재료공학과 졸업
□ 삼성SDI",없음,"2018.11.19 ~
2021.01.10",-
16,에코프로비엠,허경재,남,1970년 03월,상무,미등기임원,상근,개발 담당,"□ 한국과학기술원 전자재료공학 석사
□ 삼성SDI",없음,"2016.10.04 ~
2020.11.30",-
17,에코프로비엠,서준원,남,1969년 10월,전무/사내이사,등기임원,상근,개발담당/사내이사,"□ 한국과학기술원 재료공학과 박사
□ 삼성SDI",없음,"2016.10.04 ~
현재",2023년 03월 26일
18,에코프로비엠,신일용,남,1957년 08월,사외이사,등기임원,비상근,사외이사,"□ 서울대 경영학
□ 세아그룹",없음,"2019.03.28 ~
현재",2022년 03월 28일
19,에코프로비엠,김태만,남,1954년 01월,사외이사,등기임원,비상근,사외이사,"□ 동국대 사회과학 석사
□ 포항스틸러스",없음,"2019.03.28 ~
현재",2022년 03월 28일
20,에코프로비엠,오규섭,남,1960년 05월,사외이사,등기임원,비상근,사외이사,"□ 충북대 행정법 석사
□ 법무법인 명장",없음,"2019.03.28 ~
현재",2022년 03월 28일
21,에코프로비엠,최영삼,남,1954년 05월,감사,등기임원,상근,상근감사,"□ 영남대 행정학 석사
□ 법무법인 에이스",없음,"2019.03.28 ~
현재",2022년 03월 28일
22,에코프로비엠,최문호,남,1974년 04월,부사장,미등기임원,상근,연구/개발 총괄,"□ 한양대학교 에너지공학 박사
□ 제오빌더",없음,"2016.05.02 ~
현재",-
23,에코프로비엠,안영진,남,1961년 04월,전무,미등기임원,상근,생산 담당,"□ 영남이공대학교 화공과 
□ 삼성SDI",없음,"2017.01.02 ~
현재",-
