,rcept_no,corp_cls,corp_code,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,20210317000681,Y,00557508,GKL,유태열,남,1952년 12월,"사장
(대표이사)",등기임원,상근,대표이사,"○ 서울 성동상고
○ 대전지방경찰청 청장
○ 인천지방경찰청 청장
○ 대통령비서실 치안비서관
○ 서울지방경찰청 정보관리부장
○ 경기지방경찰청 3부장
○ 그랜드코리아레저(주) 사장(2018.06 ∼ 현재)",-,"'18.6.15
∼
제출일 현재",2021년 06월 14일
1,20210317000681,Y,00557508,GKL,이명환,남,1965년 03월,"비상임이사
(사외이사)",등기임원,비상근,"전사
경영
전반에
대한
 업무","○ 한양대 대학원 경영학 석사/박사
○ 한양대 경영학과 학사
○ (현) IBS컨설팅 대표이사
○ (재) 골든서클 이사장
○ 행정안전부 정책자문위원회 위원
○ 그랜드코리아레저(주) 사외이사(2020.09. ∼ 현재)",-,"`20.9.29
~
제출일 현재",2022년 09월 28일
2,20210317000681,Y,00557508,GKL,이수범,남,1957년 03월,"비상임이사
(사외이사)",등기임원,비상근,"전사
경영
전반에
대한
 업무","○ 플로리다주립대 대학원 / 버지니아주립대 대학원
○ 인천대 경영학과
○ (현) 경희대학교 Hospitality 경영학부 교수○ 문화체육관광부 자체평가 위원회 관광분과 위원장
○ 주식회사 강원랜드 관광/카지노 자문위원
○ 그랜드코리아레저(주) 사외이사(2020.09. ∼ 현재)",-,"`20.9.29
~
제출일 현재",2022년 09월 28일
3,20210317000681,Y,00557508,GKL,한희경,여,1963년 04월,"비상임이사
(사외이사)",등기임원,비상근,"전사
경영
전반에
대한
 업무","○ 전북대 행정대학원 행정학과 행정학 석사
○ 원광대 의상학과 학사
○ 더불어민주당 전국여성위원회 부위원장
○ 더불어민주당 홍보미디어위원회 부위원장
○ 전라북도의회 의원
○ 그랜드코리아레저(주) 사외이사(2020.09. ∼ 현재)",-,"`20.9.29
~
제출일 현재",2022년 09월 28일
4,20210317000681,Y,00557508,GKL,임찬규,남,1966년 12월,감사,등기임원,상근,감사,"○ 국민대 전자공학 학사
○ 금천구청 감사실 감사담당관
○ 한국수력원자력 사외이사
○ 대통령비서실 국정상황실 행정관
○ 민주당 국가전략연구소 연구위원
○ 그랜드코리아레저(주) 상임감사(2018.03 ∼ 현재)",-,"'18.3.9
∼
제출일 현재",2021년 03월 08일
5,20210317000681,Y,00557508,GKL,전병극,남,1963년 01월,"상임이사
(사내이사)",등기임원,상근,"혁신경영
본부장","○ 성균관대 행정학 학사
○ 서울대 행정대학원 행정학석사 수료
○ 문화체육관광부 정책홍보팀장, 문화기술인력과장, 미국(SVA)연수 등
○ 문화체육관광부 체육진흥과장, 체육정책과장 
○ 대통령비서실 국정기획수석실
○ 문화체육관광부 체육협력관, 대변인, 지역문화정책관
○ 문화체육관광부 문화예술정책실장
○ 그랜드코리아레저(주) 혁신경영본부장(2021.02. ∼ 현재)",-,"'21.2.22
∼
제출일 현재",2023년 02월 21일
6,20210317000681,Y,00557508,GKL,강성길,남,1961년 02월,"상임이사
(사내이사)",등기임원,상근,"마케팅
본부장","○ 한양대 국제관광대학원 융합관광학 석사
○ 경기대 관광경영학 학사
○ 한국관광공사 관광산업본부장
○ 한국관광공사 기획조정실장, 마케팅지원실장,베트남 하노이지사장, MICE실장
○ 한국관광공사 태국 방콕지사장
○ 그랜드코리아레저(주) 마케팅본부장(2018.11. ∼ 현재)",-,"'18.11.26
∼
제출일 현재",2022년 02월 21일
7,20210317000681,Y,00557508,GKL,권익준,남,1963년 07월,"상임이사
(사내이사)",등기임원,상근,"서울사업
본부장","○ 숭실대 수학과 학사
○ GKL 강남코엑스점장, 강북힐튼점장, 부산롯데점장
○ GKL 해외마케팅실장
○ GKL 노사·경영지원실장
○ 그랜드코리아레저(주) 서울사업본부장(2021.02.∼ 현재)",-,"'21.2.22
∼
제출일 현재",2023년 02월 21일
8,20210317000681,Y,00557508,GKL,송병곤,남,1958년 12월,"상임이사
(사내이사)",등기임원,상근,"부산사업
본부장","○ 부산대 법학 학사
○ 법무법인 부산 실장, 사무장
○ 노동인권연대 상담실장
○ 노무현, 문재인법률사무소 주임
○ 노무현 법률사무소 주임
○ 그랜드코리아레저(주) 부산사업본부장(2018.11. ∼ 현재)",-,"'18.11.26
∼
제출일 현재",2022년 02월 21일
9,20210317000681,Y,00557508,GKL,김동범,남,1967년 11월,"비상임이사
(사외이사)",등기임원,비상근,"전사
경영
전반에
대한
 업무","○ 중앙대 예술대학원 예술경영학 석사
○ 서울대 경영학 학사
○ (주)청산에듀미래와사람들 대표이사(현)
○ 문화창작집단 '날' 고문/제작감독(현)
○ 관악극예술회 사무국장(현)
○ 남북경제문화교류협력재단 비상임이사(현)
○ 그랜드코리아레저(주) 사외이사(2019.02. ∼ 현재)",-,"`19.2.1
~
제출일 현재",2021년 03월 25일
