,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,에스티팜,김경진,남,1963년 07월,"대표
이사",등기임원,상근,"경영
총괄","서강대 화학과 학사서강대(원)화학과 석사Texas A&M University, Chemistry, College 
Station (Ph.D.)University of California, Chemistry, Berkeley
 (Postdoctoral Associate)(전)Hoffmann-La Roche, R&D Center, 
New Jersey (Sr. Principal Scientist)(전)에스티팜 연구소 합성1연구부장, 상무(전)에스티팜 연구소장, 전무
(현)에스티팜 대표이사, 사장",관계없음,7년4개월,2023년 03월 23일
1,에스티팜,최준영,남,1970년 01월,상무,미등기임원,상근,"합성
연구소장","연세대학교 화학 학사
KIST 유기화학 석사, 박사
미국 University of Illinois at Urbana-Champaign, 
Organic Chemistry (PostDoctoral Fellow)
미국 Purdue University, Organic Chemistry 
(PostDoctoral Fellow)
미국 Boston University, (MBA)
(전) 한화케미칼 선임 연구원
(전) 미국 SYNTA PHARMACEUTICALS (Sr. Scientist)
(전) 미국 IDENIX PHARMACEUTICALS (Sr. Scientist)
(전) NITTO DENKO AVECIA 
(Sr. Raw Material Development Manager)
(현) 에스티팜 합성연구소장 (상무)",관계없음,4개월,-
2,에스티팜,양주성,남,1963년 05월,상무,미등기임원,상근,"mRNA
사업개발실장","서강대학교 생명과학 학사
미국 North Carolina State University, 
Microbiology&Immunology (MS & Ph.D.)
Univ. of Pennsylvania, Institute for Human Gene- 
Therapy (Postdoctoral Fellow)
Univ. of Pennsylvania, Dept of Pathol and Lab. Med      (Postdoctoral Fellow)
성균관대학교 생명공학부 유전공학 (조교수)
(전) ㈜바이오니아 (연구소장)
(전) ㈜케어사이드 (연구소장)
(현) 에스티팜 mRNA사업개발 실장 (상무)",관계없음,5개월,-
3,에스티팜,이현민,남,1972년 12월,"사내
이사",등기임원,상근,"경영전략
실장","서울대 국제경제학과 학사(전)동아쏘시오홀딩스 경영기획팀장
(전)동아쏘시오홀딩스 회계팀장(전)동아에스티 경영지원실장
(전)에스티팜 경영관리본부장, 상무이사
(현)에스티팜 경영전략실장, 상무이사",관계없음,1년11개월,2022년 03월 22일
4,에스티팜,송광호,남,1965년 01월,"신임
사외
이사
후보",등기임원,비상근,사외이사,"전) LG화학 기술연구원, 선임연구원
전) 미국 메릴랜드 대학교 방문교수
전) LG화학 석유화학연구소 기술고문
     고려대학교 조교수, 부교수, 
현) 공과대학 화공생명공학과 교수",관계없음,-,2021년 03월 23일
5,에스티팜,오종원,남,1978년 08월,"신임
감사
후보",등기임원,상근,감사,"전) 삼일회계법인 공인회계사
전) 동양그룹 전략기획팀장
전) 롯데상사 신사업팀장, 재경팀장
현) 도원회계법인 공기업평가위원",관계없음,-,2021년 03월 23일
6,에스티팜,정경은,여,1961년 11월,전무,미등기임원,상근,"연구
본부장","부산대 제약학과 학사미국 University of Iowa 약학박사UC in Riversid 박사후 연구원KIST 박사 후연구원(전)에스티팜 연구소 올리고연구부장, 전무
(현)에스티팜 연구본부장 겸 바이오연구소장, 전무",관계없음,12년4개월,-
7,에스티팜,장순기,남,1968년 04월,상무,미등기임원,상근,"생산
본부장","경희대 화학과 학사경희대(원) 석사
경희대 이학박사(전)에스티팜 연구소 연구위원(전)반월1공장장 겸 연구소 합성2연구부장, 상무
(전)에스티팜 연구본부 합성연구소장, 상무
(현)에스티팜 생산본부장 겸 반월공장장, 상무",관계없음,11년8개월,-
8,에스티팜,최석우,남,1968년 07월,상무,미등기임원,상근,"사업개발
실장","서울대 화학과 학사서울대(원) 화학과 석사UCLA(원) 환경공학 석사(전)제네티카 (전)삼천리제약 신규개발팀(전)에스티팜 영업본부 BIO사업팀장(전)에스티팜 영업1부장, 상무
(전)에스티팜 영업본부장, 상무
(현)에스티팜 사업개발실장 겸 바이오사업팀장, 상무",관계없음,12년4개월,-
9,에스티팜,장순기,남,1968년 04월,상무,미등기임원,상근,생산본부장,"경희대 화학과 학사경희대(원) 석사
경희대 이학박사(전)에스티팜 연구소 연구위원
(전) 에스티팜 반월1공장장 겸 연구소 합성2연구부장, 상무
(전) 에스티팜 연구본부 합성연구소장, 상무
(현) 에스티팜 생산본부장",관계없음,11년 8개월,-
10,에스티팜,김경연,남,1968년 10월,상무,미등기임원,상근,CMC실장,"조선대 화학교육학 학사
고려대(원) 유기화학 석사
Washington 주립대학 유기화학 박사
The Scripps Research Institute 박사후 과정
(전)SK Life Science, Senior Scientist
(전)Stason Pharmaceuticals, Technical Manager
(전)Allergan  Senior Scientist
(현)에스티팜 CMC실장, 상무",관계없음,7개월,-
