,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,대한화섬,박재용,남,1967년 10월,대표이사,등기임원,상근,"대표
이사","- 서울대학교 섬유공학 석사
- 효성 폴리에스터원사 PU 영업담당
- 효성 Technical Yarn PU장
- GST(Global Safety Textile) 대표이사
- 태광산업(주) 섬유사업본부 대표(現)",-,7개월,2023년 03월 31일
1,대한화섬,임병욱,남,1969년 11월,상무,미등기임원,상근,영업,"- 충남대학교 섬유공학과
- 태광산업(주) 신소재영업팀장
- 태광산업(주) 방적직물영업담당 상무(現)",-,"48개월
(4년)",-
2,대한화섬,이상우,남,1968년 01월,사내이사,등기임원,상근,"경영
기획","- 영남대학교 화학과
- 웅진폴리실리콘 생산기술본부장
- 태광산업(주) 섬유사업본부 전략기획실장(現)",-,7개월,2023년 03월 31일
3,대한화섬,민재형,남,1959년 06월,"사외
이사",등기임원,비상근,"감사
위원장","- 美텍사스주립대 경제학과
- 美인디애나대학교 경영학 박사 
- 서강대학교 경영학부 교수(現)",-,"46개월
(3년 10개월)",2021년 03월 29일
4,대한화섬,홍영기,남,1956년 10월,"사외
이사",등기임원,비상근,"감사
위원","- 동국대학교 경찰행정학 박사- 서울지방경찰청 청장- 경찰공제회 이사장
- ㈜와이엔텍 감사(現)",-,"22개월
(1년 10개월)",2021년 03월 29일
5,대한화섬,최원준,남,1980년 12월,"사외
이사",등기임원,비상근,"감사
위원","- 서울대학교 기계항공공학부
- MIT 기계공학 박사 
- 고려대학교 기계공학부 부교수(現)",-,"34개월
(2년 10개월)",2022년 03월 27일
6,대한화섬,허광복,남,1970년 10월,"사외
이사",등기임원,비상근,"감사
위원","- 고려대학교 경영학과
- 한국 공인회계사 자격취득
- 고려대학교 경영학 박사(회계학 전공)
- 동덕여대 경영학과 교수(現)",-,10개월,2022년 03월 27일
7,대한화섬,전정식,남,1965년 02월,상무,미등기임원,상근,생산,"- 충남대학교 섬유공학과
- 태광산업(주)섬유본부 화섬공장장(現)",-,"34개월
(2년 10개월)",-
8,대한화섬,장근배,남,1966년 01월,상무,미등기임원,상근,감사,"- 영남대학교 경제학과
- 태광산업(주)감사실 감사실장(現)",-,6개월,-
9,대한화섬,김준현,남,1967년 01월,상무,미등기임원,상근,인사,"- 한국외국어대학교 스페인어학과 졸업
- 삼성 SDI 자동차전지사업부 인사총괄그룹장 부장
- 제너시스비비큐 인사전략실장 상무
- 태광산업(주) 인사지원실 인사지원실장(現)",-,"21개월
(1년 9개월)",-
