,rcept_no,corp_cls,corp_code,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,20210318001424,Y,00108913,대교,강영중,남,1949년 07월,회장,등기임원,상근,이사회 의장,"연세대학교 교육대학원 교육행정학과
학교법인 봉암학원 이사장(현)
세계청소년문화재단 이사장(현)",임원(대표이사),44년 5개월,2023년 03월 20일
1,20210318001424,Y,00108913,대교,윤진철,남,1966년 11월,상무보,미등기임원,상근,고객가치혁신스쿼드 PO,"숭실대학교 IT정책경영학과 박사
라이프시맨틱스 이사",계열사임원,10개월,-
2,20210318001424,Y,00108913,대교,김종희,남,1968년 05월,상무보,미등기임원,상근,플랫폼사업추진실장,고려대학교 통계학과,계열사임원,7년8개월,-
3,20210318001424,Y,00108913,대교,신민경,여,1968년 06월,상무보,미등기임원,상근,콘텐츠개발센터장,중앙대학교 아동복지과 석사,계열사임원,2년7개월,-
4,20210318001424,Y,00108913,대교,이영호,남,1970년 11월,상무보,미등기임원,상근,경영관리실장,경희대학교 회계학과,계열사임원,1년,-
5,20210318001424,Y,00108913,대교,이상일,남,1969년 08월,상무보,미등기임원,상근,경영지원실장,서경대학교 무역학과,계열사임원,2년,-
6,20210318001424,Y,00108913,대교,이동철,남,1965년 06월,상무보,미등기임원,상근,해외사업전략실장,충북대학교 금속공학과,계열사임원,11년,-
7,20210318001424,Y,00108913,대교,김민환,남,1969년 01월,상무보,미등기임원,상근,상상키즈사업부장,배재대학 유전공학,계열사임원,1년,-
8,20210318001424,Y,00108913,대교,서윤정,여,1969년 06월,상무보,미등기임원,상근,북서울BCG 그룹장,전남대학교 지역사회개발학과,계열사임원,1년,-
9,20210318001424,Y,00108913,대교,김현정,여,1973년 01월,상무보,미등기임원,상근,남서울BCG 그룹장,군산대학교 독어독문학과,계열사임원,2년,-
10,20210318001424,Y,00108913,대교,김혜경,여,1970년 07월,상무보,미등기임원,상근,경인BCG 그룹장,순천대학교 자원개발과 ,계열사임원,2년,-
11,20210318001424,Y,00108913,대교,박수완,남,1960년 10월,대표이사,등기임원,상근,대표이사,인하대학교 기계공학과,"임원
(기타비상무이사)",23년,2022년 03월 21일
12,20210318001424,Y,00108913,대교,안현정,여,1969년 09월,상무보,미등기임원,상근,중부BCG 그룹장,동의대학교 생물학과,계열사임원,2년,-
13,20210318001424,Y,00108913,대교,김종진,남,1965년 10월,상무보,미등기임원,상근,서부BCG 그룹장,계명대학교 독어독문학과,계열사임원,6년1개월,-
14,20210318001424,Y,00108913,대교,이웅계,남,1966년 01월,상무보,미등기임원,상근,동부BCG 그룹장,순천대학교 농화학과,계열사임원,2년,-
15,20210318001424,Y,00108913,대교,변규숙,여,1965년 08월,상무보,미등기임원,상근,남부BCG 그룹장,경희대학교 일어일문학과,계열사임원,6년1개월,-
16,20210318001424,Y,00108913,대교,이해숙,여,1971년 06월,상무보,미등기임원,상근,솔루니사업본부장,경성대학교 독어독문학과,계열사임원,3년1개월,-
17,20210318001424,Y,00108913,대교,우원길,남,1952년 07월,사외이사,등기임원,비상근,사외이사,SBS미디어홀딩스㈜ 대표이사 사장,계열사임원,3년10개월,2023년 03월 19일
18,20210318001424,Y,00108913,대교,곽상욱,남,1959년 03월,사외이사,등기임원,비상근,사외이사,감사원 감사위원,계열사임원,3년,2021년 03월 22일
19,20210318001424,Y,00108913,대교,이승호,남,1956년 03월,사외이사,등기임원,비상근,사외이사,부산지방국세청장,계열사임원,1년10개월,2022년 03월 21일
20,20210318001424,Y,00108913,대교,강호준,남,1980년 04월,상무,등기임원,상근,"CSO,
해외사업총괄본부장","성균관대학교 경제학과
미시간대학교 경영학 석사","임원
(사내이사)",7년1개월,2021년 03월 22일
21,20210318001424,Y,00108913,대교,강호철,남,1982년 04월,상무,등기임원,상근,CFO,보스턴대학교 경영학과,"임원
(사내이사)",7년1개월,2022년 03월 21일
22,20210318001424,Y,00108913,대교,김연화,여,1969년 06월,전무,미등기임원,상근,눈높이사업전략센터장,한남대학교 독어독문학과,계열사임원,8년1개월,-
23,20210318001424,Y,00108913,대교,김정복,여,1966년 07월,상무,미등기임원,상근,차이홍사업본부장,전남대학교 화학과,계열사임원,8년1개월,-
