,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,상신브레이크,정도철,남,1934년 02월,회장,등기임원,상근,총괄,"- 경북대 수학과
- 00.03∼현재:상신브레이크 회장",친인척,45년 3개월,2021년 03월 27일
1,상신브레이크,서병희,남,1962년 02월,"전무
이사",미등기임원,상근,생산부문,"- 경북대학교 경영대학원 경영학 석사
- 16.03~현재:상신브레이크 생산/생기전무 ",관계없음,-,-
2,상신브레이크,안차균,남,1958년 11월,"상무
이사",미등기임원,상근,품질,"- 영남대학교 기계공학과
- 16.03~20.12:상신브레이크 품질상무",관계없음,-,-
3,상신브레이크,안성호,남,1960년 01월,이사,미등기임원,상근,영업,"- 계명대학교 영어영문학과
- 14.03~현재:상신브레이크 영업이사",관계없음,-,-
4,상신브레이크,김정태,남,1961년 03월,이사,미등기임원,상근,총무,"- 안동대학교 행정학과
- 14.03~현재:상신브레이크 총무이사",관계없음,-,-
5,상신브레이크,김희동,남,1961년 01월,이사,미등기임원,상근,생산기술,"- 영남대학교 기계설계학과
- 14.03~현재:상신브레이크 생산기술이사 ",관계없음,-,-
6,상신브레이크,이준식,남,1967년 12월,이사,미등기임원,상근,구매,"- 경북대학교 경영대학원 경영학 석사
-17.08~현재:상신브레이크 구매이사",관계없음,-,-
7,상신브레이크,박문수,남,1962년 11월,이사,미등기임원,상근,경리,"- 경북대학교 회계학과
-18.01~현재: 상신브레이크 경리이사",관계없음,-,-
8,상신브레이크,지현철,남,1964년 02월,이사,미등기임원,상근,상용개발,"- 경북대학교 공학대학원 기계공학 석사
-18.01~현재: 상신브레이크 상용개발이사 ",관계없음,-,-
9,상신브레이크,이상헌,남,1972년 12월,이사,미등기임원,상근,기획,"- 영남대학교 경영대학원 경영학 석사
- 19.01~현재: 상신브레이크 기획이사",관계없음,-,-
10,상신브레이크,송해정,남,1968년 03월,이사,미등기임원,상근,"해외
사업","- 영남대학교 무역학과
- 20.03~현재: 상신브레이크 해외사업이사",관계없음,-,-
11,상신브레이크,김효일,남,1944년 04월,부회장,등기임원,상근,"각자
대표이사","- 영남대 상학과
- 00.03∼18.03: 상신브레이크 대표이사
-18.03~현재: 상신브레이크 각자 대표이사",관계없음,41년 11개월,2021년 03월 27일
12,상신브레이크,김언수,남,1964년 05월,이사,미등기임원,상근,품질,"- 금오공과대학교 기계공학과
-21.01~현재: 상신브레이크 품질이사",관계없음,-,-
13,상신브레이크,정성한,남,1962년 11월,사장,등기임원,상근,총괄,"- Univ.of Missouri-KC  MBA
- 16.03~현재: 상신브레이크 사장",본인,28년 4개월,2021년 03월 27일
14,상신브레이크,박세종,남,1965년 09월,부사장,등기임원,상근,"각자
대표이사","- 경북대학교 경영대학원 경영학 석사
- 16.03~현재: 상신브레이크 부사장
- 18.03~현재: 상신브레이크 각자 대표이사",관계없음,29년 8개월,2021년 03월 27일
15,상신브레이크,김시형,남,1970년 07월,"사외
이사",등기임원,비상근,"감사
위원","- 성균관대학교 회계학과 
- 현)가립회계법인 공인회계사 
- 전)다산회계법인 Manager ",관계없음,7년 6개월,2022년 03월 28일
16,상신브레이크,유영근,남,1962년 09월,"사외
이사",등기임원,비상근,"감사
위원","- 영남대학교 도시공학과  공학박사
- 현) 영남교통정책연구원 원장",관계없음,4년 6개월,2022년 03월 28일
17,상신브레이크,서창현,남,1962년 11월,"사외
이사",등기임원,비상근,"감사
위원","- 영남대학교 경제학 박사
- 현) 대구한의대학교 통상경제학부장",관계없음,1년 6개월,2022년 03월 28일
18,상신브레이크,장수길,남,1957년 08월,"전무
이사",미등기임원,상근,연구,"- 영남대학교 정밀기계공학
- 16.08∼현재:상신브레이크  연구소장",관계없음,-,-
19,상신브레이크,조중호,남,1961년 04월,"전무
이사",미등기임원,상근,연구,"- 부산대학교 화학과
- 14.03~현재:상신브레이크 연구전무 ",친인척,-,-
