,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,금호건설,서재환,남,1954년 10월,사장,등기임원,상근,대표이사,"한국외대 경제학과
 한국항공대(원) 경영학
 인천대(원) 물류시스템 박사
 전략경영실 사장
 금호산업㈜ 사장",계열사 임원,7년10개월,2022년 03월 29일
1,금호건설,김석호,남,1964년 06월,전무,미등기임원,상근,건축본부,"전남대 건축학과
 단국대(원) 부동산개발학
 건축본부장",계열사 임원,32년6개월,-
2,금호건설,이명재,남,1966년 10월,전무,미등기임원,상근,토목플랜트본부,"성균관대 토목공학과
 토목플랜트본부장",계열사 임원,30년1개월,-
3,금호건설,홍재용,남,1969년 07월,상무,미등기임원,상근,도시정비,"건국대 경제
 도시정비 담당",계열사 임원,27년6개월,-
4,금호건설,서원상,남,1968년 06월,상무,미등기임원,상근,전략재무,"중앙대 회계
 전략재무 담당",계열사 임원,26년,-
5,금호건설,최종원,남,1972년 01월,상무,미등기임원,상근,경영지원,"서강대 영어영문
 경영지원 담당",계열사 임원,25년,-
6,금호건설,문왕현,남,1969년 07월,상무,미등기임원,상근,주택개발,"서울시립대 경제
 건국대(원) 부동산건설·개발
 주택개발 담당",계열사 임원,24년6개월,-
7,금호건설,박한철,남,1967년 12월,상무,미등기임원,상근,인프라ㆍ토목견적,"한양대 토목공학
 홍익대(원) 토목공학
홍익대(원) 토목공학 박사
 인프라ㆍ토목견적 담당",계열사 임원,9년5개월,-
8,금호건설,류기옥,남,1967년 06월,상무,미등기임원,상근,공모사업·건축견적,"전북대 건축공학
공모사업·건축견적 담당",계열사 임원,28년1개월,-
9,금호건설,마재영,남,1969년 04월,상무,미등기임원,상근,산업홍보,"고려대 신문방송학
산업홍보 담당",계열사 임원,26년,-
10,금호건설,신재혁,남,1970년 11월,상무,미등기임원,상근,공공건축,"아주대 건축공학
중앙대(원) 글로벌EPC학
공공건축 담당",계열사 임원,26년,-
11,금호건설,박세창,남,1975년 07월,사장,미등기임원,상근,관리부문,"연세대학교 생물학과
MIT(원) MBA
아시아나아이디티 사장
관리부문 사장",계열사 임원,18년 5개월,-
12,금호건설,이관상,남,1970년 05월,상무,미등기임원,상근,토목공사,"서울대 토목공학
토목공사 담당",계열사 임원,23년2개월,-
13,금호건설,최원석,남,1969년 01월,상무,미등기임원,상근,주택영업,"원광대 건축
주택영업 담당",계열사 임원,27년6개월,-
14,금호건설,양기승,남,1971년 12월,상무,미등기임원,상근,토목사업ㆍ영업지원,"연세대 토목
토목사업ㆍ영업지원 담당",계열사 임원,22년6개월,-
15,금호건설,박경록,남,1967년 10월,상무,미등기임원,상근,전략경영실,"한양대 금속공학과
 전략경영실 윤리감사 담당",계열사 임원,23년2개월,-
16,금호건설,윤병철,남,1972년 02월,상무,미등기임원,상근,전략경영실,"원광대학교 회계학과
 전략경영실 기획재무 담당",임원,24년6개월,-
17,금호건설,이용욱,남,1968년 06월,상무,미등기임원,상근,건축공사,"전남대 건축학과
건축공사담당",계열사 임원,28년1개월,-
18,금호건설,류남용,남,1968년 10월,상무,미등기임원,상근,플랜트ㆍ토목견적,홍익대 기계과플랜트ㆍ토목견적담당,계열사 임원,26년,-
19,금호건설,설용훈,남,1970년 01월,상무,미등기임원,상근,공모사업ㆍ건축견적,"아주대 건축학과
공모사업ㆍ건축견적담당",계열사 임원,26년,-
20,금호건설,정연준,남,1971년 11월,상무,미등기임원,상근,재무,"고려대 경영학과
재무담당",계열사 임원,13년 6개월,-
21,금호건설,강용구,남,1971년 05월,상무,미등기임원,상근,법무,"연세대 법학과
법무 담당",계열사 임원,5년 9개월,-
22,금호건설,박홍석,남,1965년 06월,부사장,등기임원,상근,전략경영실,"성균관대 기계설계학과
  Michigan(원) MBA
 전략경영실 실장",임원,1년10개월,2022년 03월 29일
23,금호건설,조완석,남,1966년 08월,전무,등기임원,상근,경영관리본부,"한국외대 중국어학과
 경영관리본부장",계열사 임원,2년10개월,2021년 03월 30일
24,금호건설,이근식,남,1946년 02월,이사,등기임원,비상근,사외이사(감사위원),"한양대(원) 부동산학
전 미국 시라큐스대학교 
   행정대학원 객원연구원  
현 건국대학교 사회과학대학 
    융합인재학과 석좌교수",계열사 임원,1년10개월,2022년 03월 29일
25,금호건설,정서진,남,1953년 03월,이사,등기임원,비상근,"사외이사
 (감사위원장)","경원대(원) 행정학과 박사
 현 아시아신탁(주) 부회장",계열사 임원,14년3개월,2021년 03월 30일
26,금호건설,최영준,남,1959년 01월,이사,등기임원,비상근,"사외이사
 (감사위원)","조선대(원) 언론학
전 광주문화방송 대표이사
현 서울시 50+재단 이사장
현 (사)한국백혈병소아암협회 
   광주전남지회 이사장
현 (재)관현장학재단 이사장
현 광주 YMCA 이사 및 회우위원장",계열사 임원,1년10개월,2022년 03월 29일
27,금호건설,이상열,남,1961년 08월,이사,등기임원,비상근,사외이사,"부산대 경제학과
현 남양주시민햇빛발전협동조합
   이사장
현 경기도 시민발전협동조합협의회 
   부회장 ",계열사 임원,1년10개월,2022년 03월 29일
28,금호건설,양성용,남,1962년 11월,전무,미등기임원,상근,주택본부,"홍익대 건축공학과
 한양대(원) 건설관리학
 주택본부장",계열사 임원,30년10개월,-
