,rcept_no,corp_cls,corp_code,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,20210331000541,Y,00121288,모나미,송하경,남,1959년 07월,"대표이사
회장",등기임원,상근,총괄,"연세대 응용통계학과
미 로체스터대 경영대학원",본인,35년,2022년 03월 29일
1,20210331000541,Y,00121288,모나미,김상문,남,1967년 06월,이사,미등기임원,상근,관리총괄,방송통신대학교 경영학,-,20년,-
2,20210331000541,Y,00121288,모나미,김경조,남,1957년 10월,이사,미등기임원,상근,연구소 총괄,명지대학교 화학공학과 석사,-,3년,-
3,20210331000541,Y,00121288,모나미,사공용,남,1970년 09월,"이사
(상무보)",미등기임원,상근,"국내영업
총괄",경일대학교 경영학,-,25년,-
4,20210331000541,Y,00121288,모나미,송하윤,남,1963년 05월,사장,등기임원,상근,총괄,"연세대 재료공학과
미 플로리다공대",친인척,28년,2022년 03월 29일
5,20210331000541,Y,00121288,모나미,김용국,남,1966년 01월,전무,등기임원,상근,영업총괄,"명지대학교 무역학
연세대 경영대학원",-,28년,2022년 03월 29일
6,20210331000541,Y,00121288,모나미,황경덕,남,1961년 03월,이사,등기임원,비상근,"감사업무
(사외이사)","광운대 무역학 졸업
삼성화재금융서비스 RC",-,6년,2021년 03월 27일
7,20210331000541,Y,00121288,모나미,최석주,남,1955년 04월,감사,등기임원,상근,감사업무,경기상업 고등학교 ,-,7년,2020년 03월 28일
8,20210331000541,Y,00121288,모나미,조영찬,남,1962년 02월,감사,등기임원,비상근,감사업무,"국민대 무역학 졸업
투인물산 대표",-,4년,2020년 03월 24일
9,20210331000541,Y,00121288,모나미,송삼석,남,1928년 01월,명예회장,미등기임원,비상근,고문,서울상대 졸업,친인척,67년,-
10,20210331000541,Y,00121288,모나미,송하철,남,1961년 01월,부회장,미등기임원,비상근,고문,미 주지메이슨 대학원,친인척,15년,-
11,20210331000541,Y,00121288,모나미,황중수,남,1968년 11월,이사,미등기임원,상근,IT기획 총괄,명지대학교 전기공학,친인척,16년,-
