,rcept_no,corp_cls,corp_code,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,20210309000400,K,00398701,엘앤에프,허제홍,남,1976년 11월,대표이사,등기임원,상근,"경영
총괄","美 USC 대학원 석사
연세대학교 화학공학 학사LG Philips LCD 연구소(주)엘앤에프 연구소(주)새로닉스 대표이사","최대주주인
(주)새로닉스의 대표이사",9년9개월,2021년 03월 21일
1,20210309000400,K,00398701,엘앤에프,장성균,남,1972년 03월,상무,미등기임원,상근,"연구
소장","성균관대학교 대학원 화학 석사
LG화학 연구 부장",-,2년9개월,-
2,20210309000400,K,00398701,엘앤에프,정성엽,남,1976년 10월,상무,미등기임원,상근,"경영
전략
부문장","뉴욕주립대학원 회계학 석사
성균관대학교 경제학 학사
뉴욕주 감사원 기관감사관",-,9년7개월,-
3,20210309000400,K,00398701,엘앤에프,김진명,남,1967년 09월,상무,미등기임원,상근,"대구
 공장 공장장","대구대학교 사회교육학 학사
제이에이치화학공업 상무",-,1년,-
4,20210309000400,K,00398701,엘앤에프,김노충,남,1958년 12월,상무,미등기임원,상근,무석광미래신재료유한공사,"경일대학교 산업공학 학사
㈜남선알미늄 생산부문 부장
㈜락앤락 개발본부장",-,4년5개월,-
5,20210309000400,K,00398701,엘앤에프,허제현,남,1978년 03월,이사,등기임원,상근,부사장,"아오야마가쿠인대학교 경영학 학사
(주)엘앤에프 부사장","최대주주인
(주)새로닉스의 부사장",10년8개월,2021년 03월 21일
6,20210309000400,K,00398701,엘앤에프,이균발,남,1952년 02월,"사외이사 겸
감사위원",등기임원,비상근,이사회,경북대학교 상대 경영학 학사삼일회계법인 근무공인회계사회 대구지방회 회장대경회계법인 대표이사,-,1년10개월,2022년 03월 25일
7,20210309000400,K,00398701,엘앤에프,정재학,남,1962년 04월,"사외이사 겸
감사위원",등기임원,비상근,이사회,포항공과대학교 화학공학 박사지식경제부 지역혁신센터장(대경)영남대학교 화학공학부 학부장한국화학공학회 정보화위원회 위원장,-,1년10개월,2022년 03월 25일
8,20210309000400,K,00398701,엘앤에프,박종혁,남,1976년 11월,"사외이사 겸
감사위원",등기임원,비상근,이사회,"KAIST 생명화학공학 박사
연세대 화학공학 학사
LG화학기술연구원
배터리연구소 과장
ETRI 선임연구원
연세대학교 화학생명공학과 교수",-,8년9개월,2021년 03월 21일
9,20210309000400,K,00398701,엘앤에프,최수안,남,1970년 05월,사장,미등기임원,상근,"경영
총괄","KAIST 화학공학 박사헬싱키 경영경제대학원 MBA킴벌리 클라크 IC 수석부장
(주)엘앤에프 CEO",-,7개월,-
10,20210309000400,K,00398701,엘앤에프,이병희,남,1969년 12월,전무,미등기임원,상근,사업 본부장,"경북대학교 대학원 화학공학 석사
LG화학 양극재기술 차장",-,5년8개월,-
11,20210309000400,K,00398701,엘앤에프,최협우,남,1964년 10월,상무,미등기임원,상근,"제조
부문장","경북대학교 대학원 전력전자공학 석사
㈜대백종합건설 기전부 과장",-,19년9개월,-
12,20210309000400,K,00398701,엘앤에프,최용진,남,1969년 08월,상무,미등기임원,상근,SCRM부문장,"호서대학교 경영학 학사
동양코퍼레이션 기술영업이사
엔켐 기술영업 이사",-,5년4개월,-
