,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,대한방직,설 범,남,1958년 03월,"대표이사
회장",등기임원,상근,총괄,"연세대학교 경영학과 졸업
미국 드뷰크 경영대학원 졸업",본인,"1988년02월01일
~현재",2023년 03월 27일
1,대한방직,안형열,남,1955년 03월,감사,등기임원,비상근,감사,전) 대한방직 비서실 부장,"발행회사
임원","2021년3월26일
~현재",2024년 03월 26일
2,대한방직,김인호,남,1968년 09월,"대표이사
부사장",등기임원,상근,총괄,숭실대학교 섬유공학과 졸업,"발행회사
임원","1994년05월02일
~현재",2023년 03월 27일
3,대한방직,박석길,남,1965년 06월,사내이사,등기임원,상근,"관리업무
전반","경북대학교 무역학과 졸업
현) 대한방직㈜ 관리본부장","발행회사
임원","2018년3월23일
~현재",2022년 03월 27일
4,대한방직,조병재,남,1967년 07월,사내이사,등기임원,상근,직물사업,"동국대학교 사학과 졸업 
전) ㈜국제생명 기획실
전) ㈜퍼시픽스타 마케팅부
전) ㈜지.알테크 마케팅/기획/무역부
현) 대한방직㈜ 직물사업본부장","발행회사
임원","2002년7월15일
~현재",2023년 03월 27일
5,대한방직,김한상,남,1970년 01월,사내이사,등기임원,상근,경영기획,"연세대학교 경영학과 졸업 
연세대학교 대학원(경영학과) 졸업
전) 현대해상 융자부 근무 
현) 대한방직㈜ 경영혁신실 근무","발행회사
임원","2007년7월6일
~현재",2023년 03월 27일
6,대한방직,한준호,남,1971년 01월,사외이사,등기임원,비상근,사외이사,"서울고등학교 졸업
연세대학교 상경대학 응용통계과 졸업
전) 신용보증기금 소송위임 변호사·
전) 한국주택금융공사 고문 변호사
현) 법무법인 하온 구성원변호사","발행회사
임원","2014년 3월
~2018년 3월

2020년3월27일
~현재",2022년 03월 27일
7,대한방직,권순범,남,1957년 11월,사외이사,등기임원,비상근,사외이사,"연세대학교 졸업
전) KBS 시사제작국장
전) KBS 비즈니스 감사
현) 순천향대 신문방송학과 초빙교수","발행회사
임원","2020년3월27일
~현재",2022년 03월 27일
8,대한방직,박기대,남,1968년 11월,감사,등기임원,상근,감사,"경상대학교 경영학과 졸업 
전) IS동서㈜ 총무구매기획 팀장","발행회사 
임원","2017년11월29일
~현재",2023년 03월 27일
9,대한방직,박규환,남,1963년 10월,감사,등기임원,비상근,감사,"전)한국기상산업진흥원 감사
전)연세대학교 보건대학원
재무관리 강사
현)인덕회계법인 상무이사","발행회사
임원","2020년3월27일
~현재",2023년 03월 27일
