,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,대원강업,허재철,남,1947년 06월,회   장,등기임원,상근,대표이사,"- 중앙대 통계학과
- 대원강업(주) 부회장
- (現) 삼원강재(주) 회장
- (現) 대원정밀공업(주) 회장
- (現) DAEWON AMERICA INC.
         이사",본인,47,2021년 03월 23일
1,대원강업,곽병해,남,1959년 07월,부사장,미등기임원,상근,신사업 추진반 총괄,"- 영남대학교 기계공학과
- 현대자동차 부품개발실장
- 현대건설 감사실장",-,1,-
2,대원강업,김충훈,남,1957년 06월,전   무,미등기임원,상근,"창원1,2공장 공장장,
각 공장 생산기술,
설비 관리 담당","- 창원기능대 기계공학과
- 대원아메리카 법인장",-,30,-
3,대원강업,김학태,남,1958년 03월,전   무,미등기임원,상근,천안공장 공장장,"- 연세대 금속공학과
- 품질개선담당",-,36,-
4,대원강업,이상붕,남,1960년 12월,상   무,미등기임원,상근,"북경대원 법인장 겸
강소대원 법인장","- 홍익대 경영학과
- 경영지원실 재경팀장",-,18,-
5,대원강업,김재웅,남,1962년 09월,상   무,미등기임원,상근,"경영지원실
업무개선팀장 겸
재경팀장","-연세대 행정학과
-롯데손해보험 경영기획본부장",-,1,-
6,대원강업,최상유,남,1963년 09월,상   무,미등기임원,상근,품질경영실장,"- 울산대 기계공학과
- 현대모비스 조지아 법인장",-,2,-
7,대원강업,정세창,남,1966년 08월,상   무,미등기임원,상근,영업실장,"- 인하대 금속공학
- 영업1팀장",-,25,-
8,대원강업,김진영,남,1967년 01월,상   무,미등기임원,상근,"기술연구소장 겸
기술3팀장","- 한국과학기술원 대학원
   기계공학
- 창원1공장 생산기술팀장",-,31,-
9,대원강업,황보수,남,1968년 05월,상   무,미등기임원,상근,통합구매실장,"- 성균관대 금속공학과
- 통합구매팀장",-,26,-
10,대원강업,김항수,남,1966년 07월,이   사,미등기임원,상근,노사협력실장,"- 광운대 법학과
- 인사노무실장",-,29,-
11,대원강업,허승호,남,1962년 10월,수석부회장,등기임원,상근,대표이사,"- 서울대 경영학과
- 미국 죠지워싱턴대학원
- 대원강업(주) 부회장
- 콘티테크대원 대표이사
- (現) 북경대원아세아기차
         과기유한공사 동사장
- (現) 강소대원아세아기차
         탄황유한공사 동사장
- (現) DAEWON AMERICA INC.
         이사
- (現) DAEWON INDIA
         AUTOPARTS PRIVATE
         LIMITED 이사",당질,30,2023년 03월 27일
12,대원강업,최기섭,남,1962년 12월,이   사,미등기임원,상근,"성환공장 공장장 겸
생산팀장","- 금오공과대 기계설계공학
- 성환공장 생산팀장",-,33,-
13,대원강업,최광현,남,1964년 02월,이   사,미등기임원,상근,"창원2공장
영업관리실장","- 광운대 전산학과
- 업무개선팀장",-,31,-
14,대원강업,박익수,남,1966년 03월,이   사,미등기임원,상근,"천안공장
부공장장","- 창원대 재료공학과
- 기술연구소 기술1팀장",-,12,-
15,대원강업,박진용,남,1966년 12월,이   사,미등기임원,상근,"창원2공장
정밀S/P 연구실장","- 인하대 기계공학과
- 북경대원 법인장",-,30,-
16,대원강업,김하윤,남,1967년 11월,이   사,미등기임원,상근,"창원1공장
부공장장","- 경남대 기계공학과
- 북경대원 법인장
   겸 강소대원 법인장",-,28,-
17,대원강업,김제원,남,1967년 11월,이   사,미등기임원,상근,"창원2공장
부공장장 겸
생산관리팀장","- 창원대 기계공학과
- 창원2공장 생산관리팀장",-,26,-
18,대원강업,김진웅,남,1968년 09월,이   사,미등기임원,상근,대원유럽 법인장,"- 중앙대 기계공학과
- 기술연구소 기술2팀장",-,27,-
19,대원강업,서성재,남,1969년 06월,이   사,미등기임원,상근,"품질경영실
품질경영팀장","- 금오공과대 산업공학과
- 창원1공장 부공장장",-,26,-
20,대원강업,김현희,남,1975년 12월,이   사,미등기임원,상근,"영업실
영업2팀장","- 충남대 행정학
- 국내영업2팀장",-,17,-
21,대원강업,허재웅,남,1953년 04월,사   장,등기임원,상근,"국내외 영업,
제품재고","- 고려대 물리학과
- 대원강업 부사장
- (現) DAEWON INDIA
         AUTOPARTS PRIVATE
         LIMITED 이사
- (現) DAEWON EUROPE
         CO.,LTD 이사",弟,12,2023년 03월 27일
22,대원강업,임만승,남,1955년 09월,사   장,등기임원,상근,"국내외 생산, 기술,
설비, 연구소","- 숭실대 기계공학과
- 대원강업 기술연구소장
- (現) 북경대원아세아기차
         과기유한공사 동사
- (現) 강소대원아세아기차
         탄황유한공사 동사",임원,40,2022년 03월 22일
