,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,에어부산,"한태근
주1)",남,1957년 11월,대표이사,등기임원,상근,대표이사,"국민대학교 국제경영학
前) 아시아나항공 LA지점장
前) 아시아나항공 캐빈서비스 임원
前) 아시아나항공 서비스본부장
前) 아시아나항공 경영지원본부장
現) 에어부산 대표이사","계열회사 임원
[에어부산(주)]","2014.04.01
~현재",2023년 03월 27일
1,에어부산,정창재,남,1963년 03월,상무이사,미등기임원,상근,안전본부장,"공군사관학교 조종
국방대학교 안보정책학 석사
前) 국방부 국방대학교 합동교리발전부 운용교리실 총괄연구관
前) 에어부산 안전보안실 실장
現) 에어부산 안전본부장","계열회사 임원
[에어부산(주)]","2009.12.11
~현재",-
2,에어부산,"송광행
주7)",남,1948년 06월,사외시아,등기임원,비상근,감사위원,"부산대학교 행정학과 졸업
前) 경제산업본부 금융산업과장
前) 해양수산국 해양산업과장
前) 교통국 대중교통과장
前) 신공항추진본부장","계열회사 임원
[에어부산(주)]","2018.10.04
~2020.03.27",2021년 10월 03일
3,에어부산,"김이배
주8)",남,1965년 12월,기타비상무이사,등기임원,비상근,이사,"서울대학교 국제경영학과
Syracuse University (MBA)
前) 아시아나항공 전략경영팀장
前) 아시아나항공 전략기획담당임원
前) 아시아나항공 미주지역 본부장
前) 아시아나항공 경영관리본부장",-,"2018.10.04
~2020.03.27",2021년 10월 03일
4,에어부산,"이원길
주9)",남,1940년 07월,기타비상무이사,등기임원,비상근,이사,"성균관대학교 경제학과
現) ㈜서원홀딩스 대표이사 회장
現) ㈜서원유통 대표이사 회장
現) 학교법인 서원학원 이사장
現) 의료법인 서원탑의료재단 이사장","계열회사 임원
[에어부산(주)]","2017.03.29
~2020.03.27",2020년 03월 28일
5,에어부산,김영섭,남,1948년 03월,사외이사,등기임원,비상근,감사위원,"서울대학교 경제학과 졸업
前) 제15대 관세청장
前) 대통령 경제수석비서관
前) 서강대 경영대학원 겸임교수
前) 법무법인 태평양 고문","계열회사 임원
[에어부산(주)]","2018.10.04
~현재",2021년 10월 03일
6,에어부산,우성만,남,1958년 09월,사외이사,등기임원,비상근,"감사위원장
내부거래위원장","서울대학교 법학과 졸업
前) 창원지방법원 법원장
前) 대구고등법원 법원장
現) 법무법인 무한 대표변호사","계열회사 임원
[에어부산(주)]","2018.12.21
~현재",2021년 12월 20일
7,에어부산,"신정택
주2)",남,1948년 06월,기타비상무이사,등기임원,비상근,감사위원,"동아대 경영학과
동아대 경영대학원 석사
前) 에어부산 대표이사
前) 부산상공회의소 회장
現) ㈜ 세운철강 회장","계열회사 임원
[에어부산(주)]","2011.03.17
~현재",2023년 03월 27일
8,에어부산,"박동석
주3)",남,1979년 02월,기타비상무이사,등기임원,비상근,이사,"前) 부산시 인재개발원장
現) 부산시 신공항추진본부장","계열회사 임원
[에어부산(주)]","2020.03.27
~현재",2023년 03월 27일
9,에어부산,"진종섭
주4)",남,1967년 02월,기타비상무이사,등기임원,비상근,이사,"前) 아시아나항공 자금팀장
前) 아시아나항공 전략기획담당
現) 아시아나항공 전략기획본부장
現) 에어서울 사내이사","계열회사 임원
[아시아나항공(주)]
[에어서울(주)]","2020.03.27
~현재",2023년 03월 27일
10,에어부산,"이정효
주5)",남,1973년 07월,상무이사,등기임원,상근,경영지원본부장,"연세대학교 경영학과
Thunderbird School of Global Management(MBA)
前) 에어부산 재무팀 팀장
現) 에어부산 경영지원본부장
한국공인회계사
한국세무사","계열회사 임원
[에어부산(주)]","2017.01.01
~2021.02.01",2022년 03월 29일
11,에어부산,"곽창용
주6)",남,1967년 04월,상무이사,미등기임원,상근,영업본부장,"부산대학교 일어일문학과
前) 에어부산 후쿠오카지점장
前) 에어부산 나리타지점장
前) 에어부산 경영지원팀장
現) 에어부산 영업본부장","계열회사 임원
[에어부산(주)]","2008.07.01
~현재",-
12,에어부산,김재수,남,1966년 06월,상무이사,미등기임원,상근,정비본부장,"서울대학교 조선해양공학과
서울대학교 조선해양공학과 대학원
서강대학교 (MBA)
아시아나항공 (91.12~17.12) 근무
現) 에어부산 정비본부장","계열회사 임원
[에어부산(주)]","2018.01.01
~현재",-
