,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,KG모빌리언스,고규영,남,1959년 03월,부회장,사내이사,상근,대표이사,"고려대학교 법학과
前KG이니시스 대표이사",-,10년 11개월,2023년 03월 25일
1,KG모빌리언스,최현수,남,1975년 02월,상무,미등기,상근,IT개발,KG모빌리언스 이사,-,1년,-
2,KG모빌리언스,진기혁,남,1978년 11월,상무,미등기,상근,영업총괄,前위메프,-,7개월,-
3,KG모빌리언스,곽재선,남,1959년 01월,회장,사내이사,상근,사내이사,성균관대 경영대학원KG그룹 회장,특수관계인,10년 10개월,2024년 03월 23일
4,KG모빌리언스,곽정현,남,1982년 01월,부사장,사내이사,상근,사내이사,"Purdue University MBA
KG스틸 경영지원본부장
前KG모빌리언스 대표이사
前기아자동차",특수관계인,9년 6개월,2023년 03월 31일
5,KG모빌리언스,정재환,남,1965년 08월,감사,감사,상근,감사,"인투인크리에이티브 대표이사
前이데일리TV 상무",-,   4년 1개월,2025년 03월 23일
6,KG모빌리언스,전광우,남,1949년 05월,사외이사,사외이사,비상근,사외이사,"서울대 경제학과
세계경제연구원 이사장
前국민연금공단 이사장",-, 1년 10개월,2023년 03월 25일
7,KG모빌리언스,이재학,남,1977년 04월,전무,미등기,상근,COO,"고려대 컴퓨터학과
前잡코리아 상무
前네이버",-,1년 1개월,-
8,KG모빌리언스,유충균,남,1965년 02월,상무,미등기,상근,채권관리실,"前KG모빌리언스 CFO
前삼성카드",-,6년 11개월,-
9,KG모빌리언스,임일섭,남,1983년 04월,상무,미등기,상근,CFO,"서울시립대 법학전문대학원
前KG모빌리언스 감사",-,6년 10개월,-
10,KG모빌리언스,조은경,여,1973년 01월,상무,미등기,상근,IT지원,前KG올앳 이사,-,2년 11개월,-
