,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,엘에스일렉트릭,구자균,남,1957년 10월,회장,사내이사,상근,대표이사 회장,"-미국 텍사스 주립대학교 경영학 박사
 -고려대학교 국제대학원 교수
 -現 LS일렉트릭 대표이사 회장",특수관계인,2005.01.01~,2023년 03월 24일
1,엘에스일렉트릭,김영근,남,1960년 07월,전무,미등기,상근,연구개발본부장(CTO),-충북대학교 전기공학 박사,　-,1988.07.01~,-
2,엘에스일렉트릭,최준,남,1969년 06월,상무,미등기,상근,Americas사업부장,-UCLA MBA 석사,　-,2016.01.01~,-
3,엘에스일렉트릭,이정준,남,1965년 05월,연구위원(상무),미등기,상근,디지털솔루션연구단장,-Purdue Univ. 전자공학 박사,　-,1990.01.01~,-
4,엘에스일렉트릭,손태윤,남,1963년 04월,전문위원(상무),미등기,상근,법무부문장,-부산대학교 법학 학사,　-,1991.02.01~,-
5,엘에스일렉트릭,안길영,남,1972년 02월,연구위원(상무),미등기,상근,전력솔루션연구단장,-한국과학기술원(KAIST) 기계공학 박사,　-,1996.03.01~,-
6,엘에스일렉트릭,이건욱,남,1970년 08월,상무,미등기,상근,AP사업부장,-LBS(London Business School) MBA,　-,2019.12.01~,-
7,엘에스일렉트릭,이충희,남,1968년 01월,상무,미등기,상근,글로벌SE/시스템사업부장,-경북대학교 경영학 학사,　-,2021.01.01~,-
8,엘에스일렉트릭,황원일,남,1963년 03월,상무,미등기,상근,전력계통사업부장,-전북대학교 전기공학 학사,　-,1988.01.01~,-
9,엘에스일렉트릭,박석원,남,1964년 10월,상무,미등기,상근,사업지원본부장,-한양대학교 전기공학 학사,　-,1988.04.01~,-
10,엘에스일렉트릭,김병균,남,1967년 11월,상무,미등기,상근,자동화솔루션국내사업부장,-경북대학교 경영학 석사,　-,2015.01.01~,-
11,엘에스일렉트릭,문승일,남,1961년 02월,사외이사,사외이사,비상근,"감사위원,
소속위원회 : 감사위원회, ESG위원회, 
사외이사후보추천위원회","-Ohio State University 전기공학 박사
 -서울대학교 전기정보공학부 교수
 -現 한국에너지공과대학 석학교수",　-,2017.03.17~,2023년 03월 24일
12,엘에스일렉트릭,김유종,남,1964년 04월,상무,미등기,상근,안전환경지원부문장,-경기대학교 산업공학 학사,　-,1990.01.01~,-
13,엘에스일렉트릭,조욱동,남,1969년 04월,연구위원(상무),미등기,상근,생기/소재연구센터장,-Univ. of Pennsylvania 화학 박사,　-,2011.11.01~,-
14,엘에스일렉트릭,이유미,여,1975년 02월,상무,미등기,상근,전략/디지털부문장,-Univ. of Pennsylvania 경영학 학사,　-,2022.01.01~,-
15,엘에스일렉트릭,채대석,남,1965년 09월,상무,미등기,상근,비전실장(CDO/CIO),-건국대학교 경제학 석사,　-,1994.01.01~,-
16,엘에스일렉트릭,이상열,남,1966년 10월,이사,미등기,상근,SE사업부장,"-연세대학교 경영학 석사
-前 LS사우타 사장",　-,2021.07.01~,-
17,엘에스일렉트릭,박우범,남,1964년 07월,이사,미등기,상근,전력시스템사업부장,-동의과학대학 전기공학 전문학사,　-,1987.12.01~,-
18,엘에스일렉트릭,어영국,남,1967년 02월,이사,미등기,상근,China사업본부장,-고려대학교 교육학 학사,　-,1995.01.01~,-
19,엘에스일렉트릭,서장철,남,1969년 12월,연구위원(이사),미등기,상근,TS&엔지니어링센터장,-서울대학교 전기공학 박사,　-,2000.09.01~,-
20,엘에스일렉트릭,이진호,남,1969년 03월,이사,미등기,상근,TS&엔지니어링센터 기술영업실장,-서울대학교 전기공학 박사,　-,1998.03.01~,-
21,엘에스일렉트릭,권순창,남,1964년 06월,이사,미등기,상근,자동화솔루션연구소장(CTO),-건국대학교 전기제어공학 석사,　-,1990.06.11~,-
22,엘에스일렉트릭,이원창,남,1951년 11월,사외이사,사외이사,비상근,"감사위원, 소속위원회 : 감사위원회,  ESG위원회","-고려대학교 회계학 박사
 -충남대학교 경상대학 회계학과 교수
 -現 ㈜코다코 사외이사",　-,2018.03.20~,2024년 03월 29일
23,엘에스일렉트릭,김순우,남,1966년 08월,이사,미등기,상근,사업전략실장(CSO),-한양대학교 경영학 학사,　-,1990.12.05~,-
24,엘에스일렉트릭,윤원호,남,1965년 06월,이사,미등기,상근,전력솔루션사업부장,-인하대학교 산업공학 학사,　-,1991.01.01~,-
25,엘에스일렉트릭,구병수,남,1968년 03월,이사,미등기,상근,자동화솔루션해외사업부장,-한양대학교 전자통신공학 학사,　-,1993.01.01~,-
