,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,농심,신동원,남,1958년 01월,회장,사내이사,상근,경영총괄,"(주)농심 대표이사 사장
  태경농산(주)대표이사 사장고려대 대학원졸업",최대주주((주)농심홀딩스)의 사내이사,43년,2024년 03월 24일
1,농심,이용재,남,1961년 02월,전무,미등기,상근,국제사업부문장,해외영업본부장인하대학교졸업,-,36년,-
2,농심,손태현,남,1960년 02월,전무,미등기,상근,SCM부문장,영업부문장경남대학교졸업,-,36년5개월,-
3,농심,정성욱,남,1959년 05월,전무,미등기,상근,R&D부문장,면개발실장고려대대학원졸업,-,37년5개월,-
4,농심,유창열,남,1964년 07월,상무,미등기,상근,생산부문장,구미공장장부산대학교졸업,-,33년,-
5,농심,최성호,남,1964년 12월,상무,미등기,상근,커뮤니케이션실장,(주)농심기획 대표이사캔자스대대학원졸업,-,9년6개월,-
6,농심,박성진,남,1962년 03월,상무,미등기,상근,식품안전실장,고객상담팀장한양대대학원졸업,-,34년,-
7,농심,김보규,남,1967년 01월,상무,미등기,상근,경영기획실장,경영기획팀장서강대대학원졸업,-,32년,-
8,농심,박윤희,남,1965년 09월,상무,미등기,상근,GBOT/F팀장,삼성전자 상무성균관대대학원졸업,-,8개월,-
9,농심,윤영우,남,1967년 04월,상무,미등기,상근,물류본부장,영업기획실장동의대학교졸업,-,25년7개월,-
10,농심,박태영,남,1964년 06월,상무,미등기,상근,안성공장장,안성생산1팀장경희대대학원졸업,-,32년1개월,-
11,농심,박준,남,1948년 03월,대표이사 부회장,사내이사,상근,경영총괄,"(주)농심 사장
   국제사업총괄중앙대학교졸업","최대주주((주)농심홀딩스)의
계열회사 사내이사",41년7개월,2024년 03월 24일
12,농심,김종준,남,1966년 08월,상무,미등기,상근,상품마케팅실장,면마케팅실장서울대대학원졸업,-,30년1개월,-
13,농심,김기찬,남,1967년 12월,상무,미등기,상근,경영지원실장,비서팀장단국대학교졸업,-,30년1개월,-
14,농심,김상훈,남,1966년 06월,상무,미등기,상근,구미공장장,아산공장장경남대학교졸업,-,31년6개월,-
15,농심,문선기,남,1965년 02월,상무,미등기,상근,서부영업본부장,충청영업본부장계명대학교졸업,-,34년,-
16,농심,김종우,남,1965년 04월,상무,미등기,상근,재경실장,회계팀장인하대학교졸업,-,33년,-
17,농심,윤상혁,남,1963년 12월,상무,미등기,상근,면개발실장,상품개발실장중앙대대학원졸업,-,32년,-
18,농심,최인재,남,1966년 06월,상무,미등기,상근,부산공장장,녹산공장장연세대대학원졸업,-,32년,-
19,농심,문승현,남,1966년 04월,상무,미등기,상근,인재경영실장,인사팀장중앙대학교졸업,-,31년1개월,-
20,농심,조영수,남,1966년 06월,상무,미등기,상근,채널본부장,이커머스본부장동아대학교졸업,-,30년1개월,-
21,농심,진병욱,남,1968년 02월,상무,미등기,상근,해외영업본부장,중국법인 영업본부장한양대학교졸업,-,29년2개월,-
22,농심,이병학,남,1959년 09월,대표이사 사장,사내이사,상근,경영총괄,생산부문장충남대학교졸업,"최대주주((주)농심홀딩스)의
계열회사 사내이사",37년5개월,2025년 03월 25일
23,농심,김광현,남,1966년 11월,상무,미등기,상근,제품마케팅실장,백산수마케팅팀장경희대대학원졸업,-,30년1개월,-
24,농심,조성우,남,1967년 12월,상무,미등기,상근,이커머스본부장,이커머스영업팀장한국외국어대학교졸업,-,30년1개월,-
25,농심,장수근,남,1967년 09월,상무,미등기,상근,영남영업1본부장,영남영업2본부장경북대학교졸업,-,29년2개월,-
26,농심,신상열,남,1993년 11월,상무,미등기,상근,구매실장,경영기획실컬럼비아대학교졸업,-,3년10개월,-
27,농심,박 훈,남,1960년 10월,상무,미등기,상근,호텔사업부장,영남권업무지원팀장경성대학교졸업,-,22년3개월,-
28,농심,김진구,남,1965년 01월,상무,미등기,상근,아산공장장,안양공장장인하대학교졸업,-,32년1개월,-
29,농심,권혁호,남,1968년 02월,상무,미등기,상근,영업기획실장,채널기획팀장계명대학교졸업,-,29년2개월,-
30,농심,오준성,남,1968년 07월,상무,미등기,상근,충청영업본부장,중부영업본부장경희대학교졸업,-,29년2개월,-
31,농심,안영진,남,1970년 04월,상무,미등기,상근,경영정보실장,경영개선팀장경희대학교졸업,-,29년2개월,-
32,농심,심규철,남,1971년 05월,상무,미등기,상근,면마케팅실장,마케팅기획팀장동국대학교졸업,-,26년3개월,-
33,농심,신병일,남,1959년 02월,사외이사,사외이사,비상근,-,"KPMG삼정회계법인 품질관리실장
회계기준원 회계기준위원회 위원
중앙대학교 졸업","최대주주((주)농심홀딩스)의
계열회사 사외이사",3년9개월,2025년 03월 25일
34,농심,김성환,남,1963년 09월,상무,미등기,상근,외식사업팀장,카레레스토랑팀장동국대대학원졸업,-,31년1개월,-
35,농심,변동걸,남,1948년 12월,사외이사,사외이사,비상근,-,서울중앙지방법원 법원장법무법인 화우 고문변호사서울대학교 졸업,"최대주주((주)농심홀딩스)의
계열회사 사외이사",1년9개월,2024년 03월 24일
36,농심,여인홍,남,1957년 11월,사외이사,사외이사,비상근,-,한국농수산식품유통공사 사장농림축산식품부 차관서울대학교 졸업,"최대주주((주)농심홀딩스)의
계열회사 사외이사",1년9개월,2024년 03월 24일
37,농심,김지연,여,1974년 12월,사외이사,사외이사,비상근,-,서울과학기술대학교 교수서울대학교 졸업,"최대주주((주)농심홀딩스)의
계열회사사외이사",1년9개월,2024년 03월 24일
