,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,삼일씨엔에스,윤기석,남,1963년 03월,회장,사내이사,상근,경영 전반, 前 삼일홀딩스 대표이사,-,2021.03~현재,2024년 03월 30일
1,삼일씨엔에스,권정구,남,1968년 04월,상무보,미등기,상근,군산공장장,-,-,1997.05~현재,-
2,삼일씨엔에스,김영만,남,1948년 10월,사외이사,사외이사,비상근,감사위원 겸임," 現 한국전력 전우회 회장
前 전우실업 대표",-,2020.08~현재,2023년 08월 31일
3,삼일씨엔에스,김상기,남,1966년 02월,사외이사,사외이사,비상근,감사위원 겸임," 現 골든브릿지 자산운용 고문
前 골든브릿지 대표이사",-,2020.08~현재,2023년 08월 31일
4,삼일씨엔에스,정병수,남,1973년 09월,사외이사,사외이사,비상근,감사위원 겸임," 現 정인회계법인 부대표
前 KPMG 삼정회계법인 상무",-,2020.08~현재,2023년 08월 31일
5,삼일씨엔에스,강흥구,남,1966년 04월,대표이사,사내이사,상근,대표이사, 前 삼표산업 대표이사,-,2021.01~현재,2025년 09월 16일
6,삼일씨엔에스,윤창용,남,1991년 06월,상무,사내이사,상근,경영지원 담당, 現 삼일홀딩스 대표이사,대표이사,2021.03~현재,2024년 03월 30일
7,삼일씨엔에스,김용대,남,1967년 10월,상무,사내이사,상근,PC사업본부장,-,-,1990.07~현재,2023년 08월 31일
8,삼일씨엔에스,정진호,남,1968년 02월,상무,미등기,상근,경영관리 본부장, 前 삼표시멘트 상무이사,-,2021.02~현재,-
9,삼일씨엔에스,윤성용,남,1971년 02월,상무,미등기,상근,부여공장장,-,-,1997.05~현재,-
10,삼일씨엔에스,유청무,남,1968년 07월,상무,미등기,상근,풍력사업 담당, 前 GS플라텍 사업개발총괄,-,2020.10~현재,-
11,삼일씨엔에스,홍정표,남,1968년 02월,상무보,미등기,상근,콘크리트영업 담당,-,-,1994.01~현재,-
12,삼일씨엔에스,민경욱,남,1969년 08월,상무보,미등기,상근,충주공장장,-,-,1996.04~현재,-
