,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,LS마린솔루션,이승용,남,1964년 05월,사장,사내이사,상근,대표이사,"현) (주)케이티서브마린 대표이사 사장
전) (주)케이티 정책협력실장

학력) 한국과학기술원 산업경영학 석사",-,"2022. 3. 24. ~ 현재
(임기만료일: 2023년
정기 주총일)",-
1,LS마린솔루션,이근창,남,1966년 11월,상무보,미등기,상근,"프로젝트
수행
본부장","현) (주)케이티서브마린 프로젝트수행본부장
전) (주)케이티서브마린 영업본부장

학력) 부경대학교 선박공학 학사",-,2015. 4. 1. ~ 현재,-
2,LS마린솔루션,송경진,남,1956년 11월,이사,사외이사,비상근,"감사위원회
위원장","현) 케이티서브마린 사외이사
전) 동성화인텍 MSI BU장/부사장

학력) 성균관대학교 기계공학과 학사",-,"2017. 3. 29. ~ 현재
(임기만료일: 2023년
정기주총일)",-
3,LS마린솔루션,박인수,남,1963년 10월,이사,사외이사,비상근,"감사위원회
위원","현) (주)케이티서브마린 사외이사
전) 케이티커머스 사외이사

학력) 한국과학기술원 경영과학 석사",-,"2019. 3. 27. ~ 현재
(임기만료일: 2023년
정기주총일)",-
4,LS마린솔루션,이인구,남,1963년 12월,이사,사외이사,비상근,"감사위원회
위원","현) 신우회계법인 공인회계사

학력) 한국과학기술원 경영과학 석사",-,"2022. 3. 24. ~ 현재
(임기만료일: 2024년
정기 주총일)",-
5,LS마린솔루션,윤영균,남,1971년 11월,이사,기타비상무이사,비상근,"평가및보상
위원회
위원장","현) (주)케이티 그룹경영실 그룹경영1담당
전) (주)케이티 그룹경영실 그룹경영2담당

학력) Duke University MBA",-,"2022. 3. 24. ~ 현재
(임기만료일: 2024년
정기 주총일)",-
6,LS마린솔루션,이상일,남,1964년 03월,이사,기타비상무이사,비상근,"평가및보상
위원회
위원","현) (주)케이티 강북/강원광역본부 네트워크 본부장
전) (주)케이티 네트워크부문 OSP운용혁신실장

학력) 명지대학교 전자공학 학사",-,"2021. 3. 25. ~ 현재
(임기만료일: 2023년
정기주총일)",-
7,LS마린솔루션,김우진,남,1964년 03월,상무,미등기,상근,"경영기획
본부장","현) (주)케이티서브마린 경영기획본부장
전) 케이티파워텔(주) 경영기획부문 총괄

학력) 경북대학교 무역학 학사",-,2020. 12. 14. ~ 현재,-
8,LS마린솔루션,김진용,남,1971년 12월,상무,미등기,상근,"재무
본부장","현) (주)케이티서브마린 재무본부장
전) LS전선(주) 재경부문장 이사
학력) 고려대학교 경영학 학사",-,2022. 12. 01. ~ 현재,-
9,LS마린솔루션,최인규,남,1969년 11월,상무보,미등기,상근,"영업
본부장","현) (주)케이티서브마린 영업본부장
전) (주)케이티서브마린 영업전략팀장

학력) 부산대학교 중어중문학 학사",-,2022. 1. 1. ~ 현재,-
