,rcept_no,corp_cls,corp_code,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,20230323001043,K,00149594,한국캐피탈,이상춘,남,1955년 09월,"대표
이사",사내이사,상근,"경영
 전반","동아대 독어독문학과 졸업
부산대 경영대학원 무역학과 석사과정수료
(前)롯데캐피탈 경영관리본부 본부장
(前)롯데캐피탈 기업금융본부 본부장
(前)롯데캐피탈 개인금융본부 본부장
(前)롯데캐피탈 상임감사
(前)BNK캐피탈 대표이사",-,2017.03.31 ~,-
1,20230323001043,K,00149594,한국캐피탈,정성훈,남,1967년 05월,이사,미등기,상근,리스크관리책임자,홍익대학교 경영학과(前)한국캐피탈 여신심사본부장(前)한국캐피탈 리스크관리실장,-,2022.01.16 ~,-
2,20230323001043,K,00149594,한국캐피탈,서광준,남,1971년 08월,이사,미등기,상근,기업금융부문,연세대 경영학과(前)효성캐피탈 영업팀장(前)한국캐피탈 여신심사본부장(前)한국캐피탈 종합금융본부장,-,2022.01.16 ~,-
3,20230323001043,K,00149594,한국캐피탈,심용진,남,1972년 11월,이사,미등기,상근,경영관리부문,중앙대 사회체육학과(前)KT캐피탈 리스크관리(前)한국캐피탈 자산관리팀장(前)한국캐피탈 기획관리본부장,-,2022.01.16 ~,-
4,20230323001043,K,00149594,한국캐피탈,윤성모,남,1964년 05월,"기타비상무
이사",기타비상무이사,비상근,"경영
 전반","공군사관학교 경영학과 졸업
목원대 경영학 석사
(前)공군 군수사령부 본부 분석평가실장
(前)공군본부 예산편성과장, 감사과장
(前)공군본부 기획관리참모 예산차장(現)군인공제회 경영지원본부장","최대주주의
 직원",2020.09.04 ~,-
5,20230323001043,K,00149594,한국캐피탈,김정균,남,1967년 06월,"기타비상무
이사",기타비상무이사,비상근,"경영
 전반",육군사관학교(前)고려증권(前)템피스 투자자문(前)현대증권(現)군인공제회 증권운용본부장 ,"최대주주의
 직원",2022.03.30 ~,-
6,20230323001043,K,00149594,한국캐피탈,김광희,남,1958년 11월,"사외
이사",사외이사,비상근,"감사
 위원회","공군사관학교 기계공학 졸업
서강대 대학원 경영학 석사
(前)군수사령부 참모부 참모장
(前)공군 작전사령부 작전부 군수관찰관
(現)한국군사문제연구원 연구원",-,2020.03.27 ~,-
7,20230323001043,K,00149594,한국캐피탈,임상수,남,1958년 08월,"사외
이사",사외이사,비상근,"감사
 위원회",육군사관학교동국대 행정대학원 안보행정학 수료(前)육군포병학교장(前)국방기술품질원 국방벤처전문위원(前)성진씨앤티 부회장,-,2022.03.30~,-
8,20230323001043,K,00149594,한국캐피탈,현홍식,남,1963년 02월,"사외
이사",사외이사,비상근,"감사
 위원회",육군사관학교미국 해군대학원 석사미국 국가전쟁대학 석사(前)한미연합군사령부 전쟁기획처장(前)합동참모대학교 군사전략 교수(前)국방과학연구소 개념연구센터 합동전략연구원(前)국방개혁자문위 군구조 연구위원,-,2022.03.30~,-
9,20230323001043,K,00149594,한국캐피탈,최효석,남,1963년 04월,이사,미등기,상근,"여신
 관리
 부문","국민대 경제학과 졸업
 (前)군인공제회 채권운용 팀장(前)군인공제회 증권운용 본부장(前)군인공제회 리스크관리 실장",-,2021.10.01 ~,-
10,20230323001043,K,00149594,한국캐피탈,김재광,남,1967년 01월,이사,미등기,상근,리테일금융부문,"동아대 행정학과 졸업
 (前)한국캐피탈 부산지점장
 (前)한국캐피탈 기획관리본부장
 (前)한국캐피탈 기업금융부문장
 (前)한국캐피탈 여신관리부문장(前)한국캐피탈 경영관리부문장",-,2019.08.19 ~,-
11,20230323001043,K,00149594,한국캐피탈,이병옥,남,1966년 03월,이사,미등기,상근,"준법
 감시인",한국외국어대학교 아랍어학과(前)한국캐피탈 금융2부문장(前)한국캐피탈 기업금융부문장,-,2022.01.16 ~,-
