,rcept_no,corp_cls,corp_code,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,20230316000928,Y,00133812,세방,이상웅,남,1958년 12월,회장,사내이사,상근,경영총괄,"▷서강대학교 경영학과 졸업 (1981년)
▷미 PENNSYLVANIA 대학교 WHARTON
경영대학원 졸업- 경영학 석사(1987년)
▷세방전지(주) 부사장(1990년)
▷세방전지(주) 대표이사 사장(1999년)
▷세방(주) 대표이사 사장(1999년)
▷대한럭비협회 회장(2015년)
▷단국대학교 이사(2020년)
▷현 한림공학 한림원 회원
▷현 세방그룹 회장",임원,33,2023년 03월 25일
1,20230316000928,Y,00133812,세방,장행수,남,1971년 02월,상무,미등기,상근,"TPL
영업본부장","▷세방(주) 전략기획본부 기획팀장 (2013년)
▷세방(주) 경인지사장 (2018년)
▷현 세방(주) 영업본부 TPL영업본부장",-,1,2023년 12월 31일
2,20230316000928,Y,00133812,세방,김근영,남,1974년 02월,상무,미등기,상근,경영관리부문장,"▷세방(주) 경영관리본부 총무팀장 (2014년)
▷현 세방(주) 경영관리본부 경영관리부문장",-,1,2023년 12월 31일
3,20230316000928,Y,00133812,세방,최종일,남,1966년 04월,전무,사내이사,상근,대표이사,▷인하대학교 영어교육학과 졸업(1993년)▷세방(주) 인천지사장(2014년)▷세방(주) 수도권지역본부장(2017년)▷세방(주) 영업본부장(2018년)▷현 세방(주) 대표이사,임원,5,2023년 03월 25일
4,20230316000928,Y,00133812,세방,이지훈,남,1966년 06월,상무,사내이사,상근,"경영관리
본부장","▷조선대학교 경제학과 졸업(1992년)
▷세방(주) 경영관리본부 재무회계팀장(2013년)
▷현 세방(주) 경영관리본부장",임원,7,2023년 03월 25일
5,20230316000928,Y,00133812,세방,김정호,남,1966년 04월,상무,사내이사,상근,"전략기획
본부장",▷부산대학교 행정학과 졸업(1989년)▷세방(주) 전략기획본부 인사팀장(2014년)▷회장비서실 인재경영팀장(2016년)▷현 세방(주) 전략기획본부장,-,6,2023년 03월 25일
6,20230316000928,Y,00133812,세방,김학수,남,1952년 03월,사외이사,사외이사,비상근,감사위원,"▷연세대학교 경영학과 졸업(1975년) 
▷안권회계법인 대표이사(1979년) 
▷딜로이트 감사본부대표(2002년) 
▷딜로이트안진회계법인 부회장(2009년) 
▷현 연세대학교 학교법인 감사 
▷현 서현회계법인 부회장",-,-,2023년 03월 25일
7,20230316000928,Y,00133812,세방,최우수,남,1957년 09월,사외이사,사외이사,비상근,감사위원,"▷동국대학교 경제학과 졸업(1981년) 
▷삼성전자 멕시코복합화단지 경영지원팀장(2000년) 
▷삼성전자 인사팀 인사지원그룹장(2004년) 
▷삼성전자 DS(반도체)부문 인사팀장(2009년) 
▷삼성전자서비스(주) 대표이사(2016년-2018년)",-,-,2023년 03월 25일
8,20230316000928,Y,00133812,세방,김우현,남,1967년 08월,사외이사,사외이사,비상근,감사위원,"▷고려대학교 법학과 졸업(1989년) 
▷사법시험32회(사법연수원 22기) 
▷부산지검 1차장검사(2015년) 
▷법무부 출입국ㆍ외국인정책본부장(2016년) 
▷대검찰청 반부패부장(2017년) 
▷인천지방검찰청 검사장(2018년) 
▷수원고등검찰청 검사장(2019년) 
▷법무법인(유한) 중부로 대표변호사(2020년)
▷현 변호사 김우현 법률사무소 대표",-,-,2023년 03월 25일
9,20230316000928,Y,00133812,세방,임정근,남,1966년 07월,상무,미등기,상근,"해외물류사업
부문장","▷한솔건설 경영지원담당이사(2014년)
▷한솔로지스틱스 글로벌사업부장(2015년)
▷한솔로지스틱스 자문역(2022년 4월)
▷현 세방(주) 해외물류사업부문장",-,-,2023년 12월 31일
10,20230316000928,Y,00133812,세방,허인철,남,1962년 06월,상무,미등기,상근,광양지사장,"▷세방(주) 부산지사 영업팀장 (2014년)
▷세방(주) 울산지점 지점장 (2015년)
▷현 세방(주) 광양지사 지사장",-,3,2023년 12월 31일
