,rcept_no,corp_cls,corp_code,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,20230321001259,Y,01412725,두산퓨얼셀,정형락,남,1969년 08월,사장,사내이사,상근,대표이사 CEO,"브라운대 경제학
현) 두산퓨얼셀㈜ CEO
전) ㈜두산 퓨얼셀BG장",계열회사 임원,14개월,2025년 03월 29일
1,20230321001259,Y,01412725,두산퓨얼셀,박준영,남,1967년 05월,전무,미등기,상근,CSHO/경영지원본부장,"연세대 정치외교학
현) 두산퓨얼셀㈜ CSHO/경영지원본부장
전) 두산인프라코어㈜ HR",-,16개월,-
2,20230321001259,Y,01412725,두산퓨얼셀,홍인재,여,1981년 11월,상무,미등기,상근,경영혁신부문,"서울대 경영학
현) 두산퓨얼셀㈜ 경영혁신부문
전) ㈜두산 경영혁신부문",-,12개월,-
3,20230321001259,Y,01412725,두산퓨얼셀,제후석,남,1968년 03월,부사장,사내이사,상근,대표이사 COO,"서울대 사학
현) 두산퓨얼셀㈜ COO
전) ㈜두산 퓨얼셀BG CFO",계열회사 임원,39개월,2025년 03월 29일
4,20230321001259,Y,01412725,두산퓨얼셀,고창현,남,1965년 06월,이사,사외이사,비상근,"감사위원회 위원
내부거래위원회 위원
사외이사후보추천위원회 위원","서울대 법학
 현) 김&장 법률사무소 변호사
 현) 한국증권법학회 이사",계열회사 임원,39개월,2025년 03월 29일
5,20230321001259,Y,01412725,두산퓨얼셀,이관영,남,1961년 02월,이사,사외이사,비상근,"감사위원회 위원
내부거래위원회 위원
사외이사후보추천위원회 위원","서울대 화학공학
 현) 고려대 화공생명공학과 교수
현) 고려대 연구부총장",계열회사 임원,39개월,2025년 03월 29일
6,20230321001259,Y,01412725,두산퓨얼셀,김동수,남,1955년 03월,이사,사외이사,비상근,"감사위원회 위원
내부거래위원회 위원
사외이사후보추천위원회 위원","고려대 경영학
현) 고려대 석좌교수
전) 공정거래위원회 위원장
전) 한국수출입은행 은행장",계열회사 임원,21개월,2024년 03월 29일
7,20230321001259,Y,01412725,두산퓨얼셀,문형원,남,1965년 04월,상무,미등기,상근,Operation본부장,"숭실대 화학공학
 현) 두산퓨얼셀㈜ Operation본부장
 전) ㈜두산 전자BG 품질",-,39개월,-
8,20230321001259,Y,01412725,두산퓨얼셀,이승준,남,1971년 03월,상무,미등기,상근,영업본부장,"건국대 기계설계학
 현) 두산퓨얼셀㈜ 영업본부장
 전) 두산중공업㈜ 파워서비스 영업팀장",-,39개월,-
9,20230321001259,Y,01412725,두산퓨얼셀,문상진,남,1966년 05월,상무,미등기,상근,R&D/신사업본부장,"고려대 화학공학
 현) 두산퓨얼셀㈜ R&D/신사업본부장
 전) ㈜두산 퓨얼셀BG 해외영업",-,39개월,-
10,20230321001259,Y,01412725,두산퓨얼셀,박주언,남,1978년 01월,상무,미등기,상근,경영관리본부장,"하버드대 정책학
 현) 두산퓨얼셀㈜ 경영관리본부장
 전) ㈜두산 지주부문",-,22개월,-
