,rcept_no,corp_cls,corp_code,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,20230323001061,Y,00141477,영흥,최영민,남,1965년 12월,대표이사,사내이사,상근,경영총괄,"- 경남대학교 졸업
- 前 삼목강업㈜ 관리이사
- 現 ㈜영흥 대표이사",없음,6년8개월,2023년 03월 31일
1,20230323001061,Y,00141477,영흥,강정규,남,1970년 11월,상무,미등기,상근,생산본부장,"- 창원대학교 졸업
- 現 ㈜영흥 생산본부장",없음,4년 1개월,-
2,20230323001061,Y,00141477,영흥,강희준,남,1970년 11월,상무,미등기,상근,경영지원총괄,"- 충남대학교 졸업
- ㈜영흥 기획이사
- 現 ㈜영흥 경영지원상무",없음,1년 11개월,-
3,20230323001061,Y,00141477,영흥,김원기,남,1966년 02월,이사,미등기,상근,"자동차사업부
공장장/
관리이사","- 한남대학교 졸업
- 삼목강업 관리부장
- 現 ㈜영흥 자동차사업부
   공장장 겸 관리이사",없음,1년 10개월,-
4,20230323001061,Y,00141477,영흥,강근욱,남,1971년 03월,대표이사,사내이사,상근,재경총괄,"- 경남대학교 졸업
- 現 ㈜영흥 재경본부장
- 現 ㈜한영특수강 대표이사
- 現 ㈜대호특수강 대표이사",없음,4년 3개월,2023년 03월 31일
5,20230323001061,Y,00141477,영흥,장수은,여,1969년 10월,상무,사내이사,상근,경영총괄,"- New York University 졸업
- ㈜ 영흥수출팀 부장
- 現 ㈜영흥 총괄임원",특수관계인,6년 10개월,2023년 03월 31일
6,20230323001061,Y,00141477,영흥,서범수,남,1969년 05월,상무,사내이사,상근,"자동차사업부
본부장","- 아주대학교 졸업
- 現 ㈜영흥 자동차사업부 본부장 겸
    철강사업부 영업수출임원",없음,6년 10개월,2023년 03월 31일
7,20230323001061,Y,00141477,영흥,홍순호,남,1970년 01월,사외이사,사외이사,비상근,"사외이사
감사위원","- 안진회계법인 전무이사
- 現 신한회계법인 전무",없음,2년 10개월,2023년 03월 31일
8,20230323001061,Y,00141477,영흥,이향기,남,1964년 04월,사외이사,사외이사,비상근,"사외이사
감사위원","- 코스틸 철강사업본부장
- 한국철강협회 선재협의회 부회장
- 제일제강공업㈜ 사장
- 現 에프이비즈㈜ 대표",없음,2년 10개월,2023년 03월 31일
9,20230323001061,Y,00141477,영흥,장영재,남,1979년 10월,사외이사,사외이사,비상근,"사외이사
감사위원","- 법무법인(유)태평양 변호사
- 現 법무법인 트리니티 변호사",없음,2년 10개월,2023년 03월 31일
10,20230323001061,Y,00141477,영흥,장세일,남,1971년 03월,회장,미등기,상근,경영총괄,"- Mercy College 졸업
- ㈜영흥 기획이사
- 現 ㈜영흥 회장",본인,18년 1개월,-
11,20230323001061,Y,00141477,영흥,조경은,여,1975년 08월,상무,미등기,상근,관리총괄,"- 서울대학교 졸업
- 現 ㈜영흥 관리상무",특수관계인,6년 7개월,-
