,rcept_no,corp_cls,corp_code,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,20230320000736,Y,00110608,DSR,홍석빈,남,1966년 10월,대표이사,사내이사,상근,경영총괄,DSR㈜ 근무,특수관계,31년 10개월,2025년 03월 29일
1,20230320000736,Y,00110608,DSR,김도균,남,1965년 05월,본부장,미등기,상근,기술연구,DSR㈜ 근무,계열회사임원,-,-
2,20230320000736,Y,00110608,DSR,양갑철,남,1964년 12월,본부장,미등기,상근,기술연구,DSR㈜ 근무,계열회사임원,-,-
3,20230320000736,Y,00110608,DSR,배동호,남,1966년 01월,법인장,미등기,상근,베트남법인,DSR㈜ 근무,계열회사임원,1년,-
4,20230320000736,Y,00110608,DSR,최병윤,남,1957년 02월,이사,사외이사,비상근,감사위원,세무법인 창신 대표,계열회사임원,2년 10개월,2023년 03월 26일
5,20230320000736,Y,00110608,DSR,신권,남,1960년 04월,이사,사외이사,비상근,감사위원,시공종합건축사 대표,계열회사임원,2년 10개월,2023년 03월 26일
6,20230320000736,Y,00110608,DSR,서정식,남,1959년 05월,이사,사외이사,비상근,감사위원,"DSR제강㈜ 근무
스마트팩토리 컨설팅 전문위원",계열회사임원,1년 10개월,2024년 03월 29일
7,20230320000736,Y,00110608,DSR,홍순모,남,1937년 07월,회장,미등기,상근,경영고문,DSR㈜ 근무,특수관계,-,-
8,20230320000736,Y,00110608,DSR,홍하종,남,1962년 12월,사장,미등기,상근,경영총괄,DSR㈜ 근무,특수관계,-,-
9,20230320000736,Y,00110608,DSR,김인환,남,1958년 12월,본부장,사내이사,상근,합섬공장,DSR㈜ 근무,계열회사임원,38년 4개월,2024년 03월 29일
10,20230320000736,Y,00110608,DSR,홍승현,남,1991년 10월,본부장,미등기,상근,경영지원,DSR㈜ 근무,특수관계,1년 3개월,-
11,20230320000736,Y,00110608,DSR,홍유경,여,1994년 09월,본부장,미등기,상근,경영지원,DSR㈜ 근무,특수관계,3년 10개월,-
12,20230320000736,Y,00110608,DSR,최민환,남,1960년 03월,본부장,미등기,상근,영업관리,DSR㈜ 근무,계열회사임원,-,-
13,20230320000736,Y,00110608,DSR,이민범,남,1962년 03월,본부장,미등기,상근,스테인레스공장,DSR㈜ 근무,계열회사임원,-,-
14,20230320000736,Y,00110608,DSR,이동훈,남,1964년 11월,본부장,미등기,상근,경영지원,DSR㈜ 근무,계열회사임원,-,-
