,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,DL건설,곽수윤,남,1968년 08월,대표이사,사내이사,상근,대표이사,"서울대학교 건축학
DL이앤씨(주)
고려개발(주)",-,2020.07.01 ~ 현재,2025년 03월 23일
1,DL건설,김광덕,남,1968년 06월,상무,미등기,상근,"공공개발사업
건축기술견적
기전기술견적 담당","서울산업대 건축공학
한양대 건축관리학 석사
고려개발(주)
DL건설(주)",-,2020.07.01. ~ 현재,-
2,DL건설,한경우,남,1968년 01월,고문,미등기,상근,"토목사업
토목기술견적
수주영업","명지대학교 토목공학
신우ENG
고려개발(주)
DL건설(주)",-,2020.07.01. ~ 현재,-
3,DL건설,이준행,남,1970년 05월,상무,미등기,상근,"경영기획
인사총무","명지대학교 경영학
고려개발(주)
DL건설(주)",-,2020.07.01. ~ 현재,-
4,DL건설,김혁동,남,1969년 02월,상무,미등기,상근,"주택사업 /
마케팅 담당","국민대 무역학
DL건설(주)",-,2020.11.01. ~ 현재,-
5,DL건설,박문수,남,1972년 12월,상무,미등기,상근,"건축ENG/
일반건축현장 집행 담당","원광대 건축공학
DL건설(주)",-,2021.11.01. ~ 현재,-
6,DL건설,홍건표,남,1971년 10월,상무,미등기,상근,인프라개발 담당,"중앙대 대학원
DL건설(주)",-,2021.11.01 ~ 현재,-
7,DL건설,송용일,남,1964년 07월,담 당,미등기,상근,"컴플라이언스 RM
(CP, 법무RM, 정보보호)
경영진단
(윤리, 업무, 사업, 회계진단)","홍익대학교 경제학
DL이앤씨(주)
고려개발(주)
DL건설(주)",-,2020.07.01. ~ 현재,-
8,DL건설,신현창,남,1961년 08월,감 사,감사,상근,감사,"건국대 법학
우리에프아이에스
DL건설(주)",-,2020.03.19. ~ 현재,2023년 03월 18일
9,DL건설,신진기,남,1956년 04월,사외이사,사외이사,비상근,사외이사,"우리은행
DL건설(주)",-,2018.07.20.~ 현재,2023년 03월 23일
10,DL건설,이상수,남,1970년 08월,기타비상무이사,기타비상무이사,비상근,기타비상무이사,"부산대학교 회계학
DL이앤씨(주)
DL건설(주)","최대주주의
 미등기임원",2019.03.21. ~ 현재,2025년 03월 23일
11,DL건설,조남창,남,1959년 11월,사내이사,사내이사,상근,사내이사,"조선대 건축공학
DL건설(주)",-,2015.03.20. ~ 현재,2024년 03월 24일
12,DL건설,정승태,남,1949년 09월,고 문,미등기,비상근,고문,"서울대학원 행정학(석사)
대림에이치앤엘(주)
DL이앤씨(주)
DL건설(주)","최대주주의
 미등기임원",2020.07.01. ~ 현재,-
13,DL건설,이동근,남,1969년 03월,상 무,미등기,상근,안전보건지원 담당,"동국대 산업안전공학
경희대 산업안전공학 석사
한세대 스마트시티안전융합학 박사
DL건설(주)",-,2022.11.01. ~ 현재,-
14,DL건설,송규형,남,1966년 05월,전문위원,미등기,상근,건축설계,"연세대 건축공학
DL건설(주)",-,2017.08.10. ~ 현재,-
15,DL건설,안대승,남,1971년 01월,상무,미등기,상근,주택현장 집행 담당,"대전산업대 건축공학
 DL건설 주식회사",-,2022.11.01. ~ 현재,-
16,DL건설,권훈,남,1975년 03월,상무,미등기,상근,"건축공사관리
고객만족 담당","중앙대 건축학
 DL건설 주식회사",-,2022.11.01. ~ 현재,-
17,DL건설,김송환,남,1974년 05월,상무,미등기,상근,토목공사관리 담당,"동국대 토목환경공학
 DL건설 주식회사",-,2022.11.01. ~ 현재,-
18,DL건설,이택권,남,1967년 01월,전문임원,미등기,상근,"하자제로
품질환경 담당","수원과학대 건축과
 DL건설",-,2022.11.01. ~ 현재,-
19,DL건설,박유신,남,1972년 10월,상무,미등기,상근,주택건축사업본부장,"서울대 건축학
DL이앤씨(주)
DL건설(주)",-,2020.07.01. ~ 현재,-
20,DL건설,유쌍식,남,1967년 03월,상무,미등기,상근,토목사업본부장,"동아대학교 토목공학
고려개발(주)
DL건설(주)",-,2020.07.01. ~ 현재,-
21,DL건설,우현식,남,1966년 07월,상무,미등기,상근,"법무지원
외주동반성장
프로젝트 RM","동국대 회계학
DL이앤씨(주)
DL건설(주)",-,2018.06.05 ~ 현재,-
22,DL건설,정원찬,남,1966년 05월,상무,미등기,상근,도시정비사업 담당,"대림대 경영정보학
DL건설(주)",-,2017.08.10. ~ 현재,-
23,DL건설,이상택,남,1964년 08월,상무,미등기,상근,"재무
회계","강원대 회계학
DL건설(주)",-,2017.08.10. ~ 현재,-
24,DL건설,김준호,남,1968년 10월,상무,미등기,상근,"토목사업/수주영업/
토목기술견적 담당","고려대 토목공학
DL건설(주)",-,2018.11.01. ~ 현재,-
25,DL건설,장근순,남,1971년 10월,상무,미등기,상근,"민간개발사업
디벨로퍼담당","한양대 건축공학
DL건설(주)",-,2019.12.01. ~ 현재,-
