,rcept_no,corp_cls,corp_code,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,20230320000741,K,00258689,JYP Ent.,정욱,남,1971년 09월,대표이사,사내이사,상근,CEO," 학력 : 대졸
 現 제이와이피엔터테인먼트 대표이사",특수관계,"2011.02.16~
현재",2023년 03월 26일
1,20230320000741,K,00258689,JYP Ent.,김민준,남,1988년 01월,비등기이사,미등기,비상근,이사,"2PM 활동
제주특별자치도 홍보대사 (2018년)",-,"2018.01.17~
현재",-
2,20230320000741,K,00258689,JYP Ent.,닉쿤,남,1988년 06월,비등기이사,미등기,비상근,이사,"2PM 활동
한-태 수교 60주년 기념 감사패 (2018년)",-,"2017.02.14~
현재",-
3,20230320000741,K,00258689,JYP Ent.,장우영,남,1989년 04월,비등기이사,미등기,비상근,이사,"2PM 활동
2021 글로벌 한류박람회 한류 홍보대사 (2021년)",-,"2017.04.03~
현재",-
4,20230320000741,K,00258689,JYP Ent.,이준호,남,1990년 01월,비등기이사,미등기,비상근,이사,"2PM 활동
제58회 백상예술대상 TV부문 남자 최우수연기상 (2022년)",-,"2017.12.25~
현재",-
5,20230320000741,K,00258689,JYP Ent.,변상봉,남,1967년 12월,부사장,사내이사,상근,CFO," 학력 : 대졸(AICPA)
 現 제이와이피엔터테인먼트 부사장",특수관계,//,2023년 03월 26일
6,20230320000741,K,00258689,JYP Ent.,박진영,남,1972년 01월,사내이사,사내이사,상근,CCO," 학력 : 대졸
 現 제이와이피엔터테인먼트 사내이사",본인,//,2023년 03월 26일
7,20230320000741,K,00258689,JYP Ent.,이지영,여,1979년 11월,사내이사,사내이사,상근,본부장,"학력 : 대졸
 現 제이와이피엔터테인먼트 신인개발본부 / 아티스트4본부 본부장",-,"2021.03.29~
현재",2024년 03월 28일
8,20230320000741,K,00258689,JYP Ent.,박완,남,1975년 09월,사외이사,사외이사,비상근,감사위원,"학력 : 대졸
 現 삼화회계법인 회계사",-,//,2024년 03월 28일
9,20230320000741,K,00258689,JYP Ent.,공태용,남,1971년 05월,사외이사,사외이사,비상근,감사위원,"학력 : 대졸
 現 법률사무소 민산 대표변호사",-,//,2024년 03월 28일
10,20230320000741,K,00258689,JYP Ent.,윤형근,남,1966년 07월,사외이사,사외이사,비상근,감사위원,"학력 : 대졸
 現 (주)티머니 자문",-,//,2024년 03월 28일
11,20230320000741,K,00258689,JYP Ent.,문경미,여,1982년 02월,사외이사,사외이사,비상근,사외이사,"학력 : 대학원졸
 現 (주)스타인테크 대표이사",-,"2022.03.29~
현재",2025년 03월 28일
12,20230320000741,K,00258689,JYP Ent.,김상호,남,1975년 04월,비등기이사,미등기,상근,이사,"학력 : 대졸
現 제이와이피엔터테인먼트 대외협력실 실장",-,"2017.03.13~
현재",-
