,rcept_no,corp_cls,corp_code,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,20230322000569,Y,00109824,대림통상,고은희,여,1934년 05월,회장,사내이사,상근,"대표이사
회장","서울대학교 사범대학 생물교육과 졸업
대림통상 기타비상무이사
(현) 대림통상 대표이사 회장",임원,"2014년
3월~",2025년 03월 31일
1,20230322000569,Y,00109824,대림통상,이상원,남,1963년 06월,상무,미등기,상근,총무부 담임,"광운대 행정학과 졸업
(현) 대림통상 상무",계열사임원,"1993년
11월~",-
2,20230322000569,Y,00109824,대림통상,진시진,남,1964년 09월,이사,미등기,상근,"증평 제2
공장장","제주상고 졸업
(현) 대림통상 제2공장장",계열사임원,"1985년
10월~",-
3,20230322000569,Y,00109824,대림통상,홍석재,남,1970년 01월,이사,미등기,상근,"증평 제1
공장장","동의대 회계학과 졸업
(현) 대림통상 제1 공장장",계열사임원,"1996년
11월~",-
4,20230322000569,Y,00109824,대림통상,이지용,남,1963년 11월,사장,사내이사,상근,"대표이사
사장","美 달라스대학원 졸업 (MBA)
(주)제이알더블유 대표이사
(현) 대림통상 대표이사 ",임원,"2019년
3월~",2025년 03월 31일
5,20230322000569,Y,00109824,대림통상,이효진,여,1970년 09월,부사장,사내이사,상근,관리총괄,"美 Hofstra대학교 경영정보학과(BCIS) 졸업
美 NYU 마케팅과정(SCPS) 수료
(현) 대림통상 미주사무소장
(현) 대림통상 부사장
(현) 리빙스타 대표이사",임원,"1996년
7월~",2026년 03월 29일
6,20230322000569,Y,00109824,대림통상,백승훈,남,1952년 01월,"사외
이사",사외이사,비상근,사외이사,"고려대 경제학과 졸업
대림통상 상무, 리빙스타 대표이사
정림산업 대표이사, (현) 대림통상 사외이사",계열사임원,"2018년
3월~",2024년 03월 26일
7,20230322000569,Y,00109824,대림통상,이을래,남,1947년 03월,감사,감사,상근,상근감사,"성균관대 경제학과 졸업
삼성중공업 경리과장, 대림자동차 관리부장
대림통상 상무, (현) 대림통상 상근감사",계열사임원,"2016년
3월~",2024년 03월 26일
8,20230322000569,Y,00109824,대림통상,하봉우,남,1959년 08월,감사,감사,비상근,비상근감사,"서울대학교 사회과학대학 경제학과 졸업
미국 코넬대학교 대학원 박사과정 수료
(전) 김&장 법률사무소 상임고문
(전) 매일유업, 이수화학 사외이사
(현) 대림통상 비상근감사",계열사임원,"2019년
3월~",2025년 03월 31일
9,20230322000569,Y,00109824,대림통상,홍석주,남,1971년 02월,상무,미등기,상근,"해외사업
본부장","Long Island University 경영대학원 졸업
(MBA)
D&D Partners(주) 사외이사
(현) 대림통상 상무",계열사임원,"2011년
2월~",-
10,20230322000569,Y,00109824,대림통상,손병국,남,1960년 03월,상무,미등기,상근,경리부 담임,"서경대 경영학과 졸업
(현) 대림통상 상무",계열사임원,"1992년
8월~",-
11,20230322000569,Y,00109824,대림통상,김동옥,남,1965년 09월,상무,미등기,상근,"국내사업
본부장","아주대 기계공학과 졸업
(현) 대림통상 상무",계열사임원,"1999년
4월~",-
