,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,극동유화,장홍선,남,1940년 12월,"대표
이사",사내이사,상근,"업무
전반","ㆍ뉴욕대 경영대학원 졸
ㆍ극동정유(주) 대표이사
ㆍ극동도시가스(주) 대표이사",본인,"2022.
03.31~",2025년 03월 31일
1,극동유화,김상돈,남,1966년 10월,상무,미등기,상근,"영업
담당","ㆍ극동유화(주) 근무
ㆍ인하대 화학공학과 졸",-,"2022.
04.01~",-
2,극동유화,엄정남,남,1967년 01월,상무,미등기,상근,"영업
담당","ㆍ극동유화(주) 근무
ㆍ동아대 화학공학과 졸",-,"2022.
04.01~",-
3,극동유화,최태석,남,1967년 09월,상무,미등기,상근,"영업
담당","ㆍ극동유화(주) 근무
ㆍ고려대 사학과 졸",-,"2022.
04.01~",-
4,극동유화,최종태,남,1963년 04월,이사,미등기,상근,"영업
담당","ㆍ극동유화(주) 근무
ㆍ경상공고 졸",-,"2022.
04.01~",-
5,극동유화,장선우,남,1975년 07월,"대표
이사",사내이사,상근,"업무
전반","ㆍ연세대 경영대학원 졸
ㆍ세양건설산업(주) 기획실 상무",특수관계인,"2022.
03.31~",2025년 03월 31일
6,극동유화,승병선,남,1961년 06월,"전무
이사",사내이사,상근,"영업
담당","ㆍ극동유화(주) 근무
ㆍ경기대 경영학과 졸",-,"2020
03.27~",2023년 03월 27일
7,극동유화,장일곤,남,1964년 09월,"기타
비상무이사",기타비상무이사,비상근,"업무
전반","ㆍ경북대 회계학과 졸
ㆍ대웅제약(주) 근무",-,"2020
03.27~",2023년 03월 27일
8,극동유화,김기철,남,1967년 06월,"사외
이사",사외이사,비상근,"업무
전반","ㆍ서울대 식품동물생명공학부 졸
ㆍ現(주)덕양에너젠 대표이사",-,"2022.
03.31~",2025년 03월 31일
9,극동유화,최성욱,남,1976년 09월,감사,감사,상근,감사,"ㆍ고려대학교 경영학과 졸
ㆍ김&장 법률사무소 근무",-,"2020.
03.27~",2023년 03월 27일
10,극동유화,이문성,남,1956년 03월,감사,감사,비상근,감사,"ㆍ연세대 경영학과 졸         
ㆍ우암홀딩스 근무             
ㆍ선인자동차 근무  ",-,"2021.
03.31~",2024년 03월 31일
11,극동유화,최병호,남,1964년 02월,상무,미등기,상근,"관리
담당","ㆍ극동유화(주) 근무
ㆍ동아대 경제학과 졸",-,"2022.
04.01~",-
12,극동유화,박성진,남,1967년 02월,상무,미등기,상근,"생산기술
담당","ㆍ극동유화(주) 근무
ㆍ경성대 식품공학과 졸",-,"2022.
04.01~",-
