,rcept_no,corp_cls,corp_code,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,20230308000769,Y,01316236,효성화학,이건종,남,1957년 01월,부사장,사내이사,상근,대표이사 및 Neochem PU장,"건국대 화학 학사/석사/박사
삼성전자 LDC제조센터장
원익머터리얼즈 대표",계열회사 임원,18.10.10~,2024년 03월 16일
1,20230308000769,Y,01316236,효성화학,김성균,남,1961년 07월,상무,미등기,상근,필름PU 용연공장장,"전남대 전기 학사
Optical Film 기술팀장",-,18.06.01~,-
2,20230308000769,Y,01316236,효성화학,공명성,남,1966년 10월,상무,미등기,상근,Optical Film PU 영업 담당,"서울대 동양사학 학사
패키징PU 기획관리팀",-,18.06.01~,-
3,20230308000769,Y,01316236,효성화학,박용철,남,1967년 08월,상무,미등기,상근,NeochemPU 소재연구소장,"서울대 화학 학사/석사/박사
Neochem PU 용연공장장",-,18.09.01~,-
4,20230308000769,Y,01316236,효성화학,김종해,남,1963년 09월,상무,미등기,상근,취저우 Project 총괄,"영남대 화학 학사
필름PU 구미공장장",-,19.02.01~,-
5,20230308000769,Y,01316236,효성화학,장은표,남,1963년 10월,상무,미등기,상근,경영전략실장 및 지원실장,"부산대 경영 학사
서울대 경영 석사
갤럭시아일렉트로닉스 경영지원본부장",-,19.02.01~,-
6,20230308000769,Y,01316236,효성화학,박성열,남,1962년 02월,상무,미등기,상근,PP/DH PU 영업 담당,"서울대 농화학 학사
상해지사장",-,19.02.27~,-
7,20230308000769,Y,01316236,효성화학,이근우,남,1968년 03월,상무,미등기,상근,PP/DH PU 영업 담당,"한양대 무역 학사
PP/DH PU 해외영업1팀장",-,18.06.01~,-
8,20230308000769,Y,01316236,효성화학,김종기,남,1967년 07월,상무,미등기,상근,효성 비나케미칼즈 DH/LPG Terminal 담당,"부산대 화학 학사
PP/DH PU 용연공장 DH-2증설 PJT
기본설계팀장",-,18.08.22~,-
9,20230308000769,Y,01316236,효성화학,박계만,남,1963년 04월,상무,미등기,상근,효성 비나케미칼즈 건설 담당,"중앙대 기계공학 학사
용연공무본부 공무기획팀",-,18.08.22~,-
