,corp_name,nm,sexdstn,birth_ym,ofcps,rgist_exctv_at,fte_at,chrg_job,main_career,mxmm_shrholdr_relate,hffc_pd,tenure_end_on
0,SK렌터카,황일문,남,1964년 05월,대표이사,사내이사,상근,경영총괄,"SK렌터카 대표(2021.01~현재)
SK네트웍스 워커힐 총괄(2020.01~2020.12)
SK네트웍스 기획본부장(2019.01~2019.12)
SK네트웍스 글로벌부문장(2018.01~2018.12)
Vanderbilt Univ. MBA",-,"2년
(2021.01~현재)",2024년 03월 24일
1,SK렌터카,오태희,남,1969년 10월,임원,미등기,상근,"Online Platform BU
제주 EV Park담당","SK렌터카 Online Platform BU 제주 EV Park담당(2022.01~현재)
SK렌터카 렌탈본부 제주지사장(2020.08~2021.12)
SK렌터카 전략영업본부 제주사업부장(2020.01~2020.08)
AJ렌터카 제주본부장(2017.01~2019.12)
우석대학교",-,"1년
(2022.01~현재)",-
2,SK렌터카,윤승현,남,1964년 09월,임원,미등기,상근,Data Science Lab실장,"SK렌터카 Data Science Lab장(2022.01~현재)
SK렌터카 DT추진실장(2021.01~2021.12)
SK C&C 플랫폼 1그룹 팀리더(2018.12~2020.12)
SK C&C Data Science Unit장(2018.07~2018.12)
SK C&C 제조Digital사업팀장(2017.01~2018.07)
Johns Hopkins University",-,"2년
(2021.01~현재)",-
3,SK렌터카,신정식,남,1969년 10월,임원,미등기,상근,렌탈본부장,"SK렌터카 렌탈본부장(2021.01~현재)
Sk네트웍스 스피드메이트사업부장(2018.01~2020.12)
서강대학교",-,"2년
(2021.01~현재)",-
4,SK렌터카,김태헌,남,1972년 09월,임원,미등기,상근,"렌탈본부
중고차 Platform BU담당","SK렌터카 렌탈본부 중고차 Platform BU담당(2022.01~현재)
SK렌터카 중고차사업부PL(2020.08~2021.12)
SK렌터카 지역영업본부 NW운영그룹 지역영업기획팀장(2020.01~2020.08)
SK네트웍스 렌터카부문 렌터카시너지TF 자산통합 PL(2019.01~2019.12)
SK네트웍스 Mobility부문 렌터카마케팅실 렌터카RM팀장(2018.01~2018.12)
서울대학교",-,"1년
(2022.01~현재)",-
5,SK렌터카,김영준,남,1971년 02월,임원,미등기,상근,"렌탈본부
수도권1지사장","SK렌터카 렌탈본부 수도권1지사장(2022.01~현재)
SK렌터카 렌탈본부 서울지사장(2020.08~2021.12)
SK렌터카 지역영업본부 서울동부사업부장(2020.01~2020.08)
AJ렌터카 전략영업본부장(2018.07~2019.12)
AJ렌터카 장기영업총괄본부장(2017.01~2018.06)
세종사이버대학교",-,"1년
(2022.01~현재)",-
6,SK렌터카,윤민호,남,1970년 10월,임원,미등기,상근,스마트링크BU장,"SK렌터카 스마트링크BU장(2022.01~현재)
SK렌터카 BM혁신본부 사업개발실장 겸 스마트링크사업부장(2021.01~2021.12)
SK렌터카 사업개발실장 겸 스마트링크사업부장(2020.08~2020.12)
SK렌터카 BM혁신단장(2020.01~2020.08)
SK네트웍스 BM혁신단 실장(2018.01~2019.12)
세종대학원",-,"2년 9개월
(2020.01~현재)",-
7,SK렌터카,김주형,남,1968년 09월,임원,미등기,상근,기획재무실장,"SK렌터카 기획재무실장(2021.01~현재)
SK렌터카 경영기획실 재무담당(2020.08~2020.12)
SK렌터카 경영지원본부 기획재무실장(2020.01~2020.08)
SK렌터카 경영지원본부장(2019.01~2019.12)
SK네트웍스 M&A팀장(~2018.12)
Michigan State Univ. Finance",-,"3년 9개월
(2019.01~현재)",-
8,SK렌터카,안재영,남,1971년 08월,임원,미등기,상근,"기획재무실
PI담당","SK렌터카 기획재무실 PI담당(2022.01~현재)
SK렌터카 PI추진실장(2020.08~2021.12)
SK렌터카 B2C사업부장(2020.01~2020.08)
SK네트웍스 상품기획팀장(2019.01~2019.12)
SK네트웍스 경영혁신팀장(2016.01~2018.12)
인제대학교",-,"1년 9개월
(2021.01~현재)",-
9,SK렌터카,이정용,남,1969년 07월,임원,미등기,상근,기업문화실장,"SK렌터카 기업문화실장(2021.01~현재)
SK렌터카 경영기획실 기업문화담당(2020.08~2020.12)
SK렌터카 경영지원본부 기업문화실장(2020.01~2020.08)
SK네트웍스 인력팀장(2019.01~2019.12)
SK네트웍스 인력관리팀장(2017.01~2018.12)
한양대학교",-,"2년 9개월
(2020.01~현재)",-
10,SK렌터카,장봉걸,남,1969년 07월,임원,미등기,상근,ESG경영실장,"SK렌터카 ESG경영실장(2021.07~현재)
SK렌터카 지속경영실장(2021.01~2021.06)
SK네트웍스 법무팀장(2016.01~2020.12)
Georgetown Law School LL.M
고려대학교 법학과",-,"1년 9개월
(2021.01~현재)",-
11,SK렌터카,박해식,남,1959년 12월,사외이사,사외이사,비상근,경영고문,"SK렌터카 사외이사(2019.03~현재)
법무법인(유) 율촌 변호사(2007~현재)
서울지방변호사회 증권금융연수원장(2013.03~현재)
서울특별시 법률고문/입법고문(2013.03~2020)
사법연수원 제18기
고려대학원",-,"3년 10개월
(2019.03~현재)",2025년 03월 28일
12,SK렌터카,김병옥,남,1965년 02월,사외이사,사외이사,비상근,경영고문,"SK렌터카 사외이사(2019.03~현재)
법무법인 서정 변호사(1999~현재)
금융위원회 회계제도 심의위원회 위원(2017~2019)
한국거래소 코스닥시장기업심사위원회 위원(2016~2018)
사법연수원 제25기
서울대학원",-,"3년 10개월
(2019.03~현재)",2025년 03월 28일
13,SK렌터카,송원자,여,1969년 11월,사외이사,사외이사,비상근,경영고문,"SK렌터카 사외이사(2021.03~현재)
수원대학교 경영학부 조교수(2019.09~현재)
한국공인회계사회 평위원회, 여성위원회 위원(2018~2020)
한국공인회계사회 윤리조사위원(2014~2018)
안진회계법인 상무파트너(2007~2018)
중앙대학원",-,"1년 10개월
(2021.03~현재)",2024년 03월 24일
14,SK렌터카,이호정,남,1966년 12월,기타비상무이사,기타비상무이사,비상근,경영고문,"SK렌터카 기타비상무이사(2022.03~현재)
Sk네트웍스(주) 경영지원본부장 겸 신성장추진본부장(2021 ~ 현재)
SK(주) 투자2센터장(2020)
SK(주) 투자 3센터 임원(2019)
SK(주) Portfolio5 실장(2017~2018)",임원,"10개월
(2022.03~현재)",2025년 03월 28일
15,SK렌터카,김현수,남,1969년 01월,임원,미등기,상근,"Mobility BM개발
Lab본부장 겸
 BM개발실장","SK렌터카 Mobility BM개발 Lab본부장 겸  BM개발실장(2022.01~현재)
SK렌터카 BM혁신본부장(2021.01~2021.12)
SK렌터카 경영기획실장(2020.08~2020.12)
SK렌터카 경영지원본부장(2020.01~2020.08)
SK네트웍스 렌터카시너지TF장(2019.01~2019.12)
SK네트웍스 Portfolio Management 실장(2018.01~2018.12)
Duke Univ. MBA",-,"3년
(2020.01~현재)",-
